playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,gamesPlayed,setPiecesGoals,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,duelsWon,penaltiesConceded,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,substituteOn,catches,savesMade,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,throughBalls,successfulLayoffs,unsuccessfulLayoffs,headedGoals,clearancesOffTheLine,otherGoals,hitWoodwork,rightFootGoals,secondGoalAssists,foulWonPenalty,goalKicks,ownGoalScored,penaltiesSaved,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,penaltiesTaken,penaltyGoals,redCards2ndYellow
55459,Aaron Cresswell,Defender,West Ham,21,England,2021-22,62.0,64.0,7.0,4.0,0.4492,28.0,31.0,1.0,37.0,1709.0,2.0,2.0,1.0,3.0,1.0,1.0,24.0,3.0,46.0,17.0,1.0,37.2317,28.0,14.0,4.0,10.0,0.0,163.0,31.0,2.0,9.0,111.0,13.0,8.0,1656.0,7.0,468.0,18.0,8.0,88.0,14.0,34.0,81.0,254.0,2361.0,210.0,721.0,1.0,129.0,96.0,15.0,2.9773,0.0,0.4414,11.0,168.0,3.0,31.0,297.0,65.0,51.0,56.0,7.0,1.0,34.0,2728.0,78.0,1.0,57.0,1331.0,22.0,22.0,64.0,38.0,38.0,565.0,140.0,13.0,1.0,802.0,1.0,10.0,725.0,35.0,4.0,84.0,32.0,0.0,23.0,8.0,18.0,35.0,2.0,3.0,45.0,9.0,1.0789,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220684,Aji Alese,Defender,West Ham,21,England,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40669,Angelo Ogbonna,Defender,West Ham,21,Italy,2021-22,22.0,9.0,2.0,1.0,0.789,7.0,11.0,,5.0,474.0,1.0,,1.0,1.0,,,12.0,1.0,11.0,,,11.2139,,3.0,1.0,3.0,1.0,45.0,11.0,,,,1.0,,470.0,,75.0,4.0,,162.0,5.0,,17.0,24.0,548.0,1.0,302.0,,45.0,18.0,,0.0316,0.0,,1.0,25.0,,11.0,70.0,,,39.0,3.0,,,922.0,38.0,,3.0,387.0,6.0,,26.0,11.0,10.0,136.0,60.0,1.0,0.0,152.0,,3.0,102.0,10.0,1.0,21.0,27.0,0.0,1.0,1.0,4.0,11.0,1.0,1.0,25.0,4.0,0.3243,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
105717,Arthur Masuaku,Defender,West Ham,21,DR Congo,2021-22,39.0,21.0,1.0,1.0,0.1937,31.0,13.0,,11.0,318.0,1.0,,0.0,1.0,,,6.0,3.0,45.0,,1.0,12.2538,1.0,1.0,,4.0,1.0,50.0,13.0,1.0,7.0,21.0,16.0,,314.0,2.0,117.0,23.0,,27.0,8.0,,7.0,74.0,505.0,33.0,102.0,,18.0,29.0,2.0,0.7529,0.0,,3.0,46.0,1.0,6.0,64.0,20.0,,22.0,1.0,,2.0,646.0,61.0,,14.0,247.0,11.0,6.0,15.0,12.0,33.0,84.0,100.0,8.0,1.0,133.0,,8.0,154.0,9.0,,78.0,16.0,0.0,4.0,10.0,1.0,9.0,2.0,1.0,10.0,7.0,0.0596,1.0,7.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
222018,Ben Johnson,Defender,West Ham,21,England,2021-22,48.0,18.0,,1.0,,33.0,20.0,,11.0,562.0,1.0,,1.0,,,,19.0,3.0,44.0,,,19.3276,9.0,3.0,,4.0,0.0,78.0,20.0,1.0,3.0,41.0,12.0,,557.0,4.0,282.0,16.0,,135.0,10.0,,35.0,92.0,978.0,107.0,195.0,,81.0,51.0,14.0,0.4498,0.0,,5.0,83.0,,16.0,164.0,41.0,,34.0,3.0,,14.0,1398.0,59.0,,33.0,363.0,9.0,37.0,49.0,18.0,29.0,39.0,107.0,8.0,0.0,296.0,,17.0,217.0,15.0,,73.0,15.0,0.0,6.0,7.0,8.0,22.0,3.0,,44.0,5.0,0.1753,1.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
60232,Craig Dawson,Defender,West Ham,21,England,2021-22,108.0,47.0,6.0,6.0,1.4227,29.0,34.0,,26.0,1276.0,2.0,1.0,1.0,,4.0,4.0,55.0,6.0,44.0,,2.0,37.0671,2.0,8.0,6.0,12.0,0.0,113.0,34.0,,,1.0,5.0,,1253.0,13.0,265.0,17.0,,426.0,39.0,,103.0,88.0,1632.0,3.0,715.0,1.0,133.0,77.0,,1.0148,1.0,,19.0,111.0,2.0,30.0,244.0,1.0,,149.0,5.0,,,2754.0,138.0,3.0,15.0,929.0,46.0,,138.0,42.0,53.0,285.0,246.0,7.0,1.0,477.0,,12.0,317.0,36.0,6.0,97.0,94.0,1.0,1.0,4.0,52.0,29.0,1.0,,34.0,14.0,2.9978,4.0,4.0,,,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
441024,Harrison Ashby,Defender,West Ham,21,Scotland,2021-22,,,,,,,1.0,,,6.0,,,0.0,,,,,1.0,,,,0.3108,,,,,0.0,,1.0,,,,,,6.0,,,,,3.0,,,1.0,3.0,10.0,1.0,3.0,,,,,0.0065,0.0,,,,,,,,,,,,,6.0,,,1.0,5.0,,,1.0,1.0,,,,1.0,0.0,,,,3.0,,,,,0.0,,,,1.0,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219924,Issa Diop,Defender,West Ham,21,Morocco,2021-22,30.0,19.0,,2.0,0.1585,10.0,13.0,,10.0,477.0,,1.0,0.0,,2.0,2.0,17.0,4.0,15.0,,2.0,16.1208,,6.0,,5.0,0.0,55.0,13.0,,,,1.0,,465.0,,75.0,8.0,,129.0,5.0,,16.0,25.0,579.0,1.0,300.0,,34.0,32.0,,0.5809,0.0,,2.0,37.0,1.0,10.0,71.0,,,33.0,2.0,,,962.0,31.0,,1.0,390.0,7.0,,42.0,19.0,13.0,129.0,61.0,1.0,0.0,194.0,,2.0,106.0,15.0,,28.0,16.0,0.0,2.0,,13.0,7.0,1.0,,20.0,3.0,0.1053,0.0,3.0,,,7.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
103192,Kurt Zouma,Defender,West Ham,21,France,2021-22,47.0,44.0,1.0,3.0,,11.0,24.0,,17.0,996.0,1.0,,0.0,,,,31.0,4.0,18.0,,,,2.0,10.0,,6.0,0.0,92.0,24.0,,2.0,1.0,2.0,,964.0,2.0,132.0,6.0,,329.0,11.0,,44.0,64.0,1260.0,2.0,661.0,,59.0,43.0,,,0.0,,5.0,64.0,,24.0,123.0,1.0,,81.0,5.0,,,2080.0,68.0,,9.0,829.0,15.0,,132.0,29.0,16.0,268.0,115.0,5.0,1.0,335.0,,5.0,212.0,25.0,,34.0,50.0,0.0,,1.0,26.0,34.0,2.0,,34.0,6.0,,1.0,,,,4.0,,,,,,,1.0,,,,,,,4.0,1.0,,,,,,,,,,,
81012,Ryan Fredericks,Defender,West Ham,21,England,2021-22,8.0,10.0,,,,2.0,7.0,,6.0,119.0,,,0.0,,,,2.0,1.0,3.0,,,4.6371,2.0,,,1.0,0.0,11.0,7.0,,1.0,8.0,2.0,,119.0,,41.0,2.0,,27.0,3.0,,1.0,36.0,174.0,19.0,53.0,,4.0,11.0,1.0,0.0586,0.0,,,22.0,,3.0,26.0,8.0,,5.0,,,1.0,303.0,6.0,,4.0,92.0,2.0,2.0,5.0,6.0,6.0,16.0,14.0,1.0,0.0,40.0,,,41.0,5.0,,9.0,3.0,0.0,2.0,,1.0,4.0,1.0,,4.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
