season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025245,8,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,2.0,19.0,13.0,32.0,,,,4.0,1.0,1.0,2.0,2.0,,,6.0,2.0,,1.0,0.198842,0.4998,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,13.0,,,5.8,,,2.0,,,1.0,3.0,1.0,,2.0,1.0,26.0,14.0,40.0,,,4,,55.0,2.0,1.0,1.0,
2025-26,14025245,8,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,1.0,,,14.0,,14.0,,,,2.0,1.0,,,,,1.0,1.0,2.0,,,0.47895,,,,0.0,,,,,,2.0,,,,,,,37.0,,1.0,,,,,,7.0,,,7.3,,,,,,,1.0,5.0,,,,15.0,,15.0,,,0,1.0,26.0,1.0,,1.0,
2025-26,14025245,8,17,Nottingham_Forest,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,6.0,13.0,19.0,,,,1.0,1.0,,,,,1.0,3.0,1.0,,,0.217211,,,,0.0,,,,,,1.0,,,,,,,53.0,,,,,,,,8.0,,,6.9,,,,,,,2.0,1.0,,1.0,,9.0,13.0,22.0,,,0,,29.0,1.0,1.0,,
2025-26,14025245,8,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025245,8,17,Nottingham_Forest,Home,944327,456512,Dan Ndoye,dan-ndoye,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025245,8,17,Nottingham_Forest,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,3.0,,2.0,21.0,32.0,53.0,2.0,,,9.0,,,,1.0,,2.0,7.0,7.0,,1.0,0.231578,,,1.0,0.0,,,,,2.0,2.0,,,,,,,90.0,,,,,,,,18.0,,,6.7,,,,,,,3.0,4.0,,6.0,,29.0,34.0,63.0,,,0,1.0,85.0,4.0,4.0,2.0,
2025-26,14025253,9,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025253,9,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,10.0,7.0,17.0,1.0,1.0,,,,,,1.0,,,2.0,2.0,,,0.00372593,,,,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,,6.0,,,6.6,,,,,,1.0,,,,1.0,,13.0,9.0,22.0,,,0,,26.0,1.0,1.0,,
2025-26,14025253,9,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,,16.0,1.0,17.0,1.0,3.0,,2.0,,,1.0,1.0,,,3.0,4.0,,1.0,0.0525181,0.137,0.6287,1.0,0.0,,,,,1.0,1.0,,,,,,,89.0,1.0,,,,,,,12.0,,,6.2,,,,,,1.0,,,,2.0,,22.0,4.0,26.0,,,2,,39.0,3.0,1.0,,
2025-26,14025253,9,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,False,,,1.0,6.0,3.0,9.0,,1.0,,3.0,,,,,,,3.0,1.0,,,0.0232931,,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,5.0,,,6.4,,,,,,1.0,2.0,,,2.0,,7.0,4.0,11.0,,,0,,16.0,1.0,,,
2025-26,14025253,9,17,Nottingham_Forest,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,2.0,12.0,13.0,25.0,,1.0,,4.0,,,,,,,,6.0,,,0.00364727,,,,0.0,,,,,1.0,,,,,,,,45.0,,1.0,,,,,,3.0,,,7.2,,,,,,1.0,,1.0,,3.0,,12.0,14.0,26.0,,,0,3.0,39.0,1.0,2.0,,2.0
2025-26,14025253,9,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,7.0,,7.0,,1.0,,,,,,,,,,2.0,,,0.0174285,,,,0.0,,,,,,1.0,,,,,,,11.0,,,,,,,,,,,6.9,,,,,,,,,,,,7.0,,7.0,,,0,1.0,9.0,,,,1.0
2025-26,14025253,9,17,Nottingham_Forest,Away,944327,456512,Dan Ndoye,dan-ndoye,M,False,,,1.0,13.0,9.0,22.0,1.0,,,8.0,,,,1.0,,,4.0,3.0,,,0.00789324,0.0524,,2.0,0.0,,,,,2.0,,,,,,,,83.0,,,,,,,,11.0,,,6.0,,,1.0,,,,,2.0,,1.0,,17.0,13.0,30.0,,,1,2.0,40.0,1.0,1.0,,1.0
2025-26,14025253,9,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,3.0,27.0,16.0,43.0,1.0,2.0,,7.0,,,,,,3.0,5.0,8.0,,,0.172952,,,1.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,19.0,,,7.2,,,,,,,1.0,4.0,,5.0,,35.0,19.0,54.0,,,0,3.0,76.0,2.0,2.0,1.0,1.0
2025-26,14025253,9,17,Nottingham_Forest,Away,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,1.0,,1.0,11.0,5.0,16.0,3.0,,,3.0,,,,1.0,,,8.0,1.0,,,0.028149,,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,6.0,,,6.1,,,,,,,3.0,3.0,,1.0,,12.0,5.0,17.0,,,0,,26.0,,1.0,,
2025-26,14025285,10,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,True,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025285,10,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,1.0,,1.0,16.0,16.0,32.0,2.0,,,4.0,,,,,,,4.0,2.0,,,0.154298,,,2.0,1.0,,,,,1.0,1.0,,,,,,,76.0,,,,,,,,5.0,,,6.7,,,,,,,,1.0,,2.0,,20.0,17.0,37.0,,,0,1.0,43.0,,1.0,,
2025-26,14025285,10,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,,16.0,7.0,23.0,4.0,4.0,,3.0,,,1.0,,,,4.0,5.0,,,0.0378889,0.2664,0.6848,,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,,15.0,,,7.3,,,,,,,1.0,1.0,,,,27.0,8.0,35.0,,,2,,46.0,2.0,,1.0,
2025-26,14025285,10,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,False,,,2.0,12.0,6.0,18.0,,,,4.0,,,1.0,,,1.0,3.0,4.0,,,0.13946,0.1547,,1.0,0.0,,,,,,4.0,,,,,,,89.0,,1.0,,,,,,9.0,,,7.6,,,3.0,,,,3.0,4.0,,2.0,,14.0,6.0,20.0,,,4,2.0,39.0,,,2.0,1.0
2025-26,14025285,10,17,Nottingham_Forest,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,1.0,2.0,5.0,7.0,,,,2.0,,,,,,,1.0,,,,0.243408,,,,0.0,,,,,,1.0,,,,,,,14.0,,,,,,,,3.0,,,6.8,,,,,,,1.0,2.0,,2.0,,2.0,6.0,8.0,,,0,,12.0,,,,
2025-26,14025285,10,17,Nottingham_Forest,Home,944327,456512,Dan Ndoye,dan-ndoye,M,False,,,,16.0,4.0,20.0,1.0,,,1.0,,,,2.0,,3.0,10.0,4.0,,,0.054358,0.017,0.0504,3.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,14.0,,,6.1,,,,,,,1.0,4.0,,1.0,1.0,18.0,4.0,22.0,,,1,3.0,40.0,3.0,1.0,,2.0
2025-26,14025285,10,17,Nottingham_Forest,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,2.0,,5.0,24.0,23.0,47.0,3.0,1.0,,14.0,,,1.0,1.0,,1.0,7.0,7.0,,,0.134251,0.1644,,2.0,0.0,,,,,1.0,3.0,,,,,,,90.0,,,,,,,,25.0,,,6.9,,,1.0,,,,2.0,7.0,,10.0,,38.0,25.0,63.0,,,2,1.0,84.0,3.0,3.0,2.0,1.0
2025-26,14025285,10,17,Nottingham_Forest,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025285,10,17,Nottingham_Forest,Home,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025051,11,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,,11.0,12.0,23.0,1.0,,,3.0,,,1.0,1.0,,,5.0,4.0,,,0.00716852,0.3458,0.7996,3.0,0.0,1.0,,,,1.0,1.0,,,,,,,59.0,1.0,,,,,,,5.0,,,7.6,,,,,,,1.0,,,1.0,,13.0,13.0,26.0,,,2,2.0,38.0,2.0,1.0,1.0,
2025-26,14025051,11,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,,,,4.0,,4.0,2.0,1.0,,1.0,,,,,,,2.0,3.0,,,0.00692597,,,,0.0,,,,,,,,,,,,,31.0,,,,,,,,1.0,,,6.9,,,,,,1.0,,,,,,5.0,,5.0,,,0,2.0,9.0,,,,2.0
2025-26,14025051,11,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,1.0,15.0,5.0,20.0,3.0,,,1.0,,,,,,,4.0,2.0,,,0.0434801,0.6343,1.7119,,0.0,1.0,,,,,,,,,,,,88.0,3.0,,,,,,,7.0,,,7.5,,,,,,,2.0,2.0,,1.0,,17.0,5.0,22.0,,,3,,37.0,2.0,1.0,1.0,
2025-26,14025051,11,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,2.0,,2.0,11.0,8.0,19.0,2.0,,,1.0,,,,1.0,,,3.0,3.0,,,0.12274,,,,0.0,,,,,,2.0,,,,,,,59.0,,,,,,,,6.0,,,6.9,,,,,,,,5.0,,3.0,,13.0,9.0,22.0,,,0,3.0,30.0,,,,2.0
2025-26,14025051,11,17,Nottingham_Forest,Home,944327,456512,Dan Ndoye,dan-ndoye,M,False,,,,10.0,1.0,11.0,,1.0,,5.0,,,,1.0,,,3.0,7.0,,,0.469121,0.1203,0.1382,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,14.0,,,7.7,,,1.0,,,2.0,2.0,4.0,,,1.0,11.0,3.0,14.0,,,2,3.0,42.0,6.0,2.0,1.0,1.0
2025-26,14025051,11,17,Nottingham_Forest,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,3.0,18.0,20.0,38.0,1.0,1.0,,7.0,,,,,,1.0,7.0,5.0,,,0.0464847,0.7884,0.7655,2.0,0.0,1.0,,,,1.0,,,,,,,,90.0,1.0,1.0,,,,,,16.0,,,7.4,,,,,,1.0,3.0,3.0,,4.0,,22.0,21.0,43.0,,,1,3.0,70.0,5.0,1.0,,1.0
2025-26,14025051,11,17,Nottingham_Forest,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025051,11,17,Nottingham_Forest,Home,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,1.0,,,3.0,2.0,5.0,,,,5.0,1.0,,1.0,1.0,,1.0,3.0,3.0,,,0.346857,0.0539,,,1.0,,,,,,1.0,,,,,,,31.0,,,,,,,1.0,8.0,,,7.6,,,,,,,3.0,2.0,,2.0,,6.0,3.0,9.0,,,1,,21.0,1.0,1.0,2.0,
2025-26,14025081,12,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,2.0,7.0,6.0,13.0,,1.0,,3.0,,,,1.0,,,3.0,6.0,,,0.0160441,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,9.0,,,7.1,,,,,,,1.0,1.0,,2.0,,7.0,8.0,15.0,,,0,5.0,31.0,4.0,,,
2025-26,14025081,12,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,,,6.6,,,,,,,,,,,,1.0,,1.0,,,0,,2.0,,,,
2025-26,14025081,12,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,,13.0,6.0,19.0,5.0,1.0,,3.0,,,1.0,2.0,,1.0,8.0,4.0,,,0.0251319,0.2529,0.6318,,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,8.0,,,7.1,,,,,,2.0,2.0,1.0,,,,15.0,7.0,22.0,,,2,,35.0,3.0,1.0,2.0,
2025-26,14025081,12,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,0.0639933,,,,0.0,,,,,,1.0,,,,,,,9.0,,,,,,,,2.0,,,6.6,,,,,,,,,,1.0,,2.0,1.0,3.0,,,0,,6.0,,1.0,,
2025-26,14025081,12,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,,2.0,6.0,8.0,1.0,1.0,,4.0,,,,1.0,,,5.0,2.0,,,0.00629438,0.018,,2.0,0.0,,,,,,,,,,,,,61.0,,,,,,,,6.0,,,6.5,,,1.0,,,3.0,2.0,,,1.0,,4.0,8.0,12.0,,,1,,21.0,,,1.0,
2025-26,14025081,12,17,Nottingham_Forest,Away,944327,456512,Dan Ndoye,dan-ndoye,M,False,,,1.0,8.0,5.0,13.0,2.0,2.0,,4.0,,,1.0,,,,5.0,3.0,,,0.00881606,0.1286,,1.0,0.0,,,,,,,,,,,,,86.0,,,,,,,,8.0,,,6.9,,,,,,3.0,2.0,1.0,,1.0,,9.0,6.0,15.0,,,1,1.0,29.0,1.0,,,1.0
2025-26,14025081,12,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,2.0,,4.0,14.0,17.0,31.0,,,,6.0,,,1.0,2.0,1.0,1.0,6.0,4.0,,,0.0752201,0.1052,0.0454,1.0,0.0,,,,,2.0,3.0,,,,,,,90.0,1.0,2.0,,,,,,12.0,,,7.7,,,,,,2.0,2.0,6.0,,7.0,,17.0,18.0,35.0,,,2,4.0,63.0,1.0,,,4.0
2025-26,14025081,12,17,Nottingham_Forest,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025081,12,17,Nottingham_Forest,Away,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,2.0,3.0,,,0.0170376,0.418,0.4004,,0.0,,,,,,,,,,,,,29.0,1.0,,,,,,,2.0,,,7.1,,,1.0,,,,3.0,1.0,,,1.0,1.0,1.0,2.0,,,3,1.0,14.0,,,2.0,1.0
2025-26,14025111,13,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,,21.0,17.0,38.0,1.0,2.0,17.0,6.0,,,,,,1.0,3.0,8.0,,,0.026739,0.0111,,1.0,0.0,,,,,,,,,,,,,74.0,,2.0,,,,,,11.0,,,7.7,,,1.0,,158.65296193583,3.0,1.0,1.0,,,,27.0,18.0,45.0,77.91,,1,4.0,63.0,2.0,1.0,1.0,2.0
2025-26,14025111,13,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,,,,4.0,1.0,5.0,,1.0,4.0,,,,,,,1.0,1.0,2.0,,,0.00334091,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,5.0,,,6.5,,,,,32.414556184541,,,1.0,,,,7.0,1.0,8.0,0.315,,0,,12.0,,1.0,,
2025-26,14025111,13,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,,26.0,7.0,33.0,,1.0,16.0,1.0,,1.0,2.0,,,,1.0,1.0,,,0.0505832,0.3502,,,0.0,,,,,1.0,2.0,,,,,,,85.0,,,,,,,,12.0,,,6.2,,,2.0,,117.20406415843,,1.0,2.0,,,,31.0,9.0,40.0,32.34,,4,,50.0,2.0,,,
2025-26,14025111,13,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,2.0,13.0,3.0,16.0,,1.0,11.0,3.0,,,,,,1.0,5.0,5.0,,,0.041476,0.0187,,,0.0,,,,,2.0,,,,,,,,45.0,,,,,,,,9.0,,,6.8,,,1.0,,92.920104469017,1.0,7.0,2.0,,2.0,,15.0,3.0,18.0,21.21,,1,1.0,35.0,,,3.0,1.0
2025-26,14025111,13,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,1.0,,,5.0,9.0,14.0,,1.0,14.0,2.0,1.0,,1.0,,,,1.0,4.0,,,0.0360458,0.0389,,1.0,0.0,,,,,1.0,2.0,,,,,,,45.0,,,,,,,,3.0,,,6.9,,,,,117.06424028548,1.0,1.0,2.0,,,,7.0,9.0,16.0,64.05,,1,1.0,25.0,,1.0,1.0,
2025-26,14025111,13,17,Nottingham_Forest,Home,944327,456512,Dan Ndoye,dan-ndoye,M,False,,,1.0,5.0,3.0,8.0,,1.0,6.0,2.0,,,1.0,,,1.0,3.0,1.0,,,0.0118222,0.0685,,,0.0,,,,,,1.0,,,,,,,45.0,,1.0,,,,,,5.0,,,6.4,,,,,95.773019315642,,2.0,,,2.0,1.0,7.0,3.0,10.0,88.41,,1,,18.0,,,,
2025-26,14025111,13,17,Nottingham_Forest,Home,994546,215379,Elliot Anderson,elliot-anderson,M,False,6.0,,4.0,40.0,22.0,62.0,1.0,,36.0,13.0,,,1.0,2.0,,1.0,5.0,12.0,,,0.21798,0.024,,,0.0,,,,,2.0,6.0,,,,,,,90.0,,,,,,,,21.0,,,8.1,,,,,263.86966157222,1.0,7.0,13.0,,7.0,,47.0,24.0,71.0,79.905,,1,2.0,107.0,3.0,4.0,6.0,2.0
2025-26,14025111,13,17,Nottingham_Forest,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,4.0,1.0,5.0,1.0,,5.0,,,,,,,,1.0,,,,0.00209543,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,1.0,,,6.4,,,,,31.404190689131,,,1.0,,,,4.0,1.0,5.0,14.595,,0,,6.0,,,,
2025-26,14025111,13,17,Nottingham_Forest,Home,1090963,503301,Omari Hutchinson,omari-hutchinson,M,True,1.0,,2.0,15.0,3.0,18.0,,,23.0,3.0,,,1.0,,,,1.0,6.0,,,0.176143,0.0209,,1.0,0.0,,,,,,4.0,,,,,,,45.0,,,,,,,,12.0,,,7.8,,,,,253.89197328596,,4.0,9.0,,2.0,,18.0,3.0,21.0,157.605,,1,1.0,41.0,1.0,1.0,4.0,
2025-26,14025144,14,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,2.0,11.0,11.0,22.0,,,10.0,2.0,,,,1.0,,1.0,2.0,4.0,,,0.0180744,,,,0.0,,,,,1.0,,,,,,,,67.0,,1.0,,,,,,9.0,,,6.8,,,,,74.161237349156,1.0,,1.0,,5.0,,16.0,12.0,28.0,-20.475,,0,1.0,42.0,1.0,3.0,,1.0
2025-26,14025144,14,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,4.0,4.0,8.0,,,4.0,1.0,,,,1.0,,,1.0,5.0,,,0.00313283,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,,4.0,,,7.0,,,,,17.700016679765,2.0,,,,1.0,,6.0,5.0,11.0,1.575,,0,3.0,22.0,1.0,2.0,,1.0
2025-26,14025144,14,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,2.0,19.0,6.0,25.0,2.0,4.0,13.0,,,,,1.0,,1.0,5.0,9.0,,,0.130277,,,,0.0,,,,,,4.0,,,,,,,89.0,,,,,,,,17.0,,,7.0,,,,,171.01224343204,,1.0,1.0,,3.0,,26.0,8.0,34.0,-49.665,,0,4.0,50.0,5.0,1.0,,2.0
2025-26,14025144,14,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,1.0,8.0,3.0,11.0,,,6.0,4.0,,,,,,1.0,1.0,2.0,,,0.0087924,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,,2.0,,,6.8,,,,,72.672161079753,1.0,,,,1.0,,8.0,3.0,11.0,-34.125,,0,2.0,18.0,,,,1.0
2025-26,14025144,14,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,0.0014824,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.9117263767437,,,,,,,2.0,1.0,3.0,2.52,,0,,4.0,,,,
2025-26,14025144,14,17,Nottingham_Forest,Away,944327,456512,Dan Ndoye,dan-ndoye,M,False,1.0,,,10.0,3.0,13.0,,1.0,16.0,1.0,,1.0,,,,2.0,4.0,3.0,,,0.0321976,0.2482,,,0.0,,,,,,1.0,,,,,,,67.0,,,,,,,,9.0,,,6.5,,,1.0,,159.66742146738,,3.0,1.0,,,1.0,12.0,3.0,15.0,-78.855,,1,1.0,30.0,3.0,,1.0,
2025-26,14025144,14,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,5.0,32.0,20.0,52.0,,,23.0,4.0,,,1.0,1.0,,2.0,6.0,7.0,,,0.101589,0.036,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,23.0,,,7.0,,,,,208.59156570371,,,4.0,,12.0,,43.0,23.0,66.0,-100.695,,1,1.0,87.0,3.0,6.0,,1.0
2025-26,14025144,14,17,Nottingham_Forest,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025144,14,17,Nottingham_Forest,Away,1090963,503301,Omari Hutchinson,omari-hutchinson,M,False,4.0,,,11.0,6.0,17.0,5.0,,17.0,4.0,2.0,,,,,1.0,12.0,1.0,,,0.662195,0.1235,0.1669,2.0,1.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,,21.0,,,6.6,,,1.0,,204.66997805141,,4.0,11.0,,2.0,,17.0,6.0,23.0,-111.825,,2,1.0,52.0,3.0,,,
2025-26,14025162,15,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,1.0,15.0,11.0,26.0,1.0,2.0,15.0,3.0,,,,,,1.0,2.0,5.0,,1.0,0.0101257,,,,0.0,,,,,2.0,,,,,,,,45.0,,,,,,,,6.0,,,6.5,,,,,109.29370993198,1.0,,,,2.0,,19.0,11.0,30.0,-5.3550000000001,,0,2.0,38.0,1.0,1.0,,1.0
2025-26,14025162,15,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,2.0,7.0,9.0,,1.0,4.0,,,,,,,,,3.0,,,0.00145551,,,,0.0,,,,,,,,,,,,,17.0,,,,,,,,1.0,,,6.8,,,,,32.769581017702,,,,,,,3.0,7.0,10.0,-6.825,,0,1.0,12.0,,1.0,,1.0
2025-26,14025162,15,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,,15.0,10.0,25.0,4.0,2.0,10.0,3.0,,,,,,3.0,8.0,3.0,,,0.0079779,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,14.0,,,5.8,,,,,54.908254411677,1.0,,1.0,,,1.0,19.0,13.0,32.0,-8.4,,0,1.0,43.0,2.0,,,1.0
2025-26,14025162,15,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,1.0,10.0,3.0,13.0,,,9.0,1.0,,,,,,2.0,2.0,,,,0.00566579,0.0305,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,9.0,,,6.3,,,1.0,,90.367868138424,,,2.0,,2.0,,13.0,4.0,17.0,-60.165,,1,,23.0,1.0,,,
2025-26,14025162,15,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,1.0,6.0,7.0,,,2.0,2.0,,1.0,,,,,1.0,2.0,,,0.00018627,0.2887,,1.0,0.0,,,,,,,,,,,,,28.0,1.0,,,,,,,4.0,,,6.5,,,,,7.2995954813528,1.0,,,,,,3.0,8.0,11.0,-3.885,,1,2.0,15.0,,,,1.0
2025-26,14025162,15,17,Nottingham_Forest,Away,944327,456512,Dan Ndoye,dan-ndoye,M,False,,,,5.0,,5.0,,,5.0,,,,,1.0,,1.0,3.0,4.0,,,0.00303808,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,7.0,,,6.6,,,,,104.01213985231,2.0,1.0,1.0,,,,5.0,1.0,6.0,-34.86,,0,2.0,20.0,4.0,1.0,1.0,2.0
2025-26,14025162,15,17,Nottingham_Forest,Away,994546,215379,Elliot Anderson,elliot-anderson,M,False,1.0,,4.0,25.0,35.0,60.0,1.0,,33.0,11.0,,,,2.0,,3.0,8.0,12.0,,1.0,0.0322512,0.0437,0.0903,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,1.0,,,,,,14.0,,,7.7,,,,,259.70786408306,,2.0,1.0,,6.0,,30.0,38.0,68.0,-25.305,,1,6.0,94.0,2.0,5.0,1.0,5.0
