season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2010-11,1379597,1,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379597,1,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379607,2,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,1.0,90.0,0.0,,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,0.0,0.0,2.0,0.0,,,0.0
2010-11,1379616,3,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,0.0,1.0,23.0,0.0,,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,0.0,0.0,9.0,0.0,,,0.0
2010-11,1379795,4,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379795,4,39,Wolverhampton_Wanderers,Away,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379799,4,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,73.0,0.0,,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379803,5,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379809,5,39,Wolverhampton_Wanderers,Away,1164,1450,Marcus Bent,marcus-bent,Unknown,True,0.0,0.0,2.0,0.0,,,0.0
2010-11,1379810,5,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379812,6,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,71.0,0.0,,,0.0
2010-11,1379815,6,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,0.0,0.0,1.0,0.0,,,0.0
2010-11,1379816,6,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,71.0,0.0,,,0.0
2010-11,1379821,6,39,Wolverhampton_Wanderers,Home,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379829,7,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379829,7,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,71.0,0.0,,,0.0
2010-11,1379830,7,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379831,7,39,Wolverhampton_Wanderers,Away,1164,1450,Marcus Bent,marcus-bent,Unknown,True,0.0,0.0,8.0,0.0,,,0.0
2010-11,1379836,8,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379838,8,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379839,8,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379841,8,39,Wolverhampton_Wanderers,Home,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379849,9,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379851,9,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379855,10,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379856,10,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,0.0,0.0,2.0,0.0,,,0.0
2010-11,1379858,10,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,80.0,0.0,,,0.0
2010-11,1379866,11,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379867,11,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379871,11,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,80.0,0.0,,,0.0
2010-11,1379874,12,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379878,12,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379879,12,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379886,13,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379890,13,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,67.0,0.0,,,0.0
2010-11,1379891,13,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379891,13,39,Wolverhampton_Wanderers,Home,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379895,14,39,Wolverhampton_Wanderers,Away,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379896,14,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379897,14,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379901,14,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379903,15,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379904,15,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,1.0,90.0,0.0,,,0.0
2010-11,1379905,15,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,73.0,0.0,,,0.0
2010-11,1379911,15,39,Wolverhampton_Wanderers,Home,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379912,16,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379914,16,39,Wolverhampton_Wanderers,Away,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379918,16,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379920,16,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379922,17,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,1.0,90.0,0.0,,,0.0
2010-11,1379923,17,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379925,17,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379939,18,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1588355,18,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,True,,,,,,,
2010-11,1592365,18,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379946,19,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379946,19,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379948,19,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379951,19,39,Wolverhampton_Wanderers,Home,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379951,19,111,Wigan_Athletic,Away,144070,92444,Jordan Robinson,jordan-robinson,Unknown,True,,,,,,,
2010-11,1379953,20,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379954,20,39,Wolverhampton_Wanderers,Away,1164,1450,Marcus Bent,marcus-bent,Unknown,True,,,,,,,
2010-11,1379956,20,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379959,20,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379964,21,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379968,21,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379969,21,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379970,21,39,Wolverhampton_Wanderers,Away,1164,1450,Marcus Bent,marcus-bent,Unknown,True,0.0,0.0,3.0,0.0,,,0.0
2010-11,1379974,22,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,Unknown,True,0.0,0.0,1.0,0.0,,,0.0
2010-11,1379974,22,111,Wigan_Athletic,Away,144070,92444,Jordan Robinson,jordan-robinson,Unknown,True,,,,,,,
2010-11,1379980,22,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,False,2.0,1.0,82.0,0.0,,,0.0
2010-11,1379986,23,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,Unknown,True,,,,,,,
2010-11,1379989,23,35,West_Bromwich_Albion,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379991,23,54,Fulham,Away,1147,2559,Simon Davies,simon-davies,Unknown,False,0.0,0.0,76.0,0.0,,,0.0
2010-11,1379994,24,35,West_Bromwich_Albion,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,,0.0
