season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,substitute.1,totalShots
2012-13,2753868,1,111,Wigan_Athletic,Home,27843,14469,Albert Crusat Domene,albert-crusat-domene,Unknown,True,,,,,,
2012-13,2754568,2,111,Wigan_Athletic,Away,27843,14469,Albert Crusat Domene,albert-crusat-domene,Unknown,True,,,,,,
2012-13,2754596,3,111,Wigan_Athletic,Home,27843,14469,Albert Crusat Domene,albert-crusat-domene,Unknown,True,,,,,,
2012-13,2754606,4,111,Wigan_Athletic,Away,27843,14469,Albert Crusat Domene,albert-crusat-domene,Unknown,True,,,,,,
2012-13,2754646,5,111,Wigan_Athletic,Home,27843,14469,Albert Crusat Domene,albert-crusat-domene,Unknown,True,,,,,,
2012-13,2755148,24,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,True,,,,,,
2012-13,2755154,25,54,Fulham,Home,1147,2559,Simon Davies,simon-davies,Unknown,True,,,,,,
2012-13,2755168,25,111,Wigan_Athletic,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755172,26,111,Wigan_Athletic,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757520,27,111,Wigan_Athletic,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757164,28,111,Wigan_Athletic,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,3645979,29,111,Wigan_Athletic,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757216,30,111,Wigan_Athletic,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757234,31,111,Wigan_Athletic,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757244,32,111,Wigan_Athletic,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757292,33,111,Wigan_Athletic,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757312,34,111,Wigan_Athletic,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757332,35,111,Wigan_Athletic,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757346,36,111,Wigan_Athletic,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757350,37,111,Wigan_Athletic,Away,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757422,38,111,Wigan_Athletic,Home,5430,16210,Paul Scharner,paul-scharner,Unknown,False,0.0,0.0,90.0,0.0,,0.0
