season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2009-10,1062571,11,111,Wigan_Athletic,Away,35528,50023.0,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,31.0,0.0,,0.0
2009-10,1062571,11,111,Wigan_Athletic,Away,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062571,11,111,Wigan_Athletic,Away,39283,50472.0,James McCarthy,james-mccarthy,M,True,,,,,,
2009-10,1062571,11,111,Wigan_Athletic,Away,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062582,12,111,Wigan_Athletic,Home,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,1016,1235.0,Jason Koumas,jason-koumas,M,True,0.0,0.0,1.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,1881,18276.0,Daniel De Ridder,daniel-de-ridder,F,True,,,,,,
2009-10,1062582,12,111,Wigan_Athletic,Home,5430,16210.0,Paul Scharner,paul-scharner,,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,9772,2521.0,Michael Pollitt,michael-pollitt,G,True,,,,,,
2009-10,1062582,12,111,Wigan_Athletic,Home,13500,18921.0,Jason Scotland,jason-scotland,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,14062,37105.0,Won Hee Cho,won-hee-cho,M,True,,,,,,
2009-10,1062582,12,111,Wigan_Athletic,Home,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,0.0,0.0,12.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,35528,50023.0,Jordi Gómez,jordi-gomez,M,True,,,,,,
2009-10,1062582,12,111,Wigan_Athletic,Home,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062582,12,111,Wigan_Athletic,Home,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062582,12,111,Wigan_Athletic,Home,1422226,,Erik Edman,erik-edman,D,False,0.0,0.0,78.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,85.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,1.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,1016,1235.0,Jason Koumas,jason-koumas,M,True,,,,,,
2009-10,1062593,13,111,Wigan_Athletic,Away,2084,6290.0,Olivier Kapo,olivier-kapo,M,True,,,,,,
2009-10,1062593,13,111,Wigan_Athletic,Away,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,9772,2521.0,Michael Pollitt,michael-pollitt,G,True,,,,,,
2009-10,1062593,13,111,Wigan_Athletic,Away,13500,18921.0,Jason Scotland,jason-scotland,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,14062,37105.0,Won Hee Cho,won-hee-cho,M,True,0.0,0.0,5.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,,,,,,
2009-10,1062593,13,111,Wigan_Athletic,Away,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,True,,,,,,
2009-10,1062593,13,111,Wigan_Athletic,Away,35528,50023.0,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,23.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,67.0,0.0,,0.0
2009-10,1062593,13,111,Wigan_Athletic,Away,1422226,,Erik Edman,erik-edman,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,1016,1235.0,Jason Koumas,jason-koumas,M,True,,,,,,
2009-10,1062602,14,111,Wigan_Athletic,Home,5430,16210.0,Paul Scharner,paul-scharner,,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,9772,2521.0,Michael Pollitt,michael-pollitt,G,True,,,,,,
2009-10,1062602,14,111,Wigan_Athletic,Home,13500,18921.0,Jason Scotland,jason-scotland,F,False,0.0,0.0,54.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,14062,37105.0,Won Hee Cho,won-hee-cho,M,True,,,,,,
2009-10,1062602,14,111,Wigan_Athletic,Home,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,,,,,,
2009-10,1062602,14,111,Wigan_Athletic,Home,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,35528,50023.0,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,36.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062602,14,111,Wigan_Athletic,Home,39283,50472.0,James McCarthy,james-mccarthy,M,True,,,,,,
2009-10,1062602,14,111,Wigan_Athletic,Home,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062612,15,111,Wigan_Athletic,Home,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,76.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,24.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,1016,1235.0,Jason Koumas,jason-koumas,M,True,,,,,,
2009-10,1062612,15,111,Wigan_Athletic,Home,2084,6290.0,Olivier Kapo,olivier-kapo,M,True,,,,,,
2009-10,1062612,15,111,Wigan_Athletic,Home,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,9772,2521.0,Michael Pollitt,michael-pollitt,G,True,0.0,0.0,66.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,13500,18921.0,Jason Scotland,jason-scotland,F,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,69.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,0.0,0.0,21.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,35528,50023.0,Jordi Gómez,jordi-gomez,M,True,0.0,1.0,14.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062612,15,111,Wigan_Athletic,Home,39283,50472.0,James McCarthy,james-mccarthy,M,True,,,,,,
2009-10,1062612,15,111,Wigan_Athletic,Home,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062621,16,111,Wigan_Athletic,Away,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,1.0,47.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,1016,1235.0,Jason Koumas,jason-koumas,M,False,0.0,0.0,78.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,1881,18276.0,Daniel De Ridder,daniel-de-ridder,F,True,,,,,,
2009-10,1062621,16,111,Wigan_Athletic,Away,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,13500,18921.0,Jason Scotland,jason-scotland,F,True,0.0,0.0,12.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,14062,37105.0,Won Hee Cho,won-hee-cho,M,True,,,,,,
2009-10,1062621,16,111,Wigan_Athletic,Away,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,,
2009-10,1062621,16,111,Wigan_Athletic,Away,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,1.0,0.0,90.0,0.0,1.0,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,0.0,0.0,43.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,35528,50023.0,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062621,16,111,Wigan_Athletic,Away,39283,50472.0,James McCarthy,james-mccarthy,M,True,,,,,,
2009-10,1062621,16,111,Wigan_Athletic,Away,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062633,17,111,Wigan_Athletic,Away,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,1016,1235.0,Jason Koumas,jason-koumas,M,True,0.0,0.0,8.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,1881,18276.0,Daniel De Ridder,daniel-de-ridder,F,True,,,,,,
2009-10,1062633,17,111,Wigan_Athletic,Away,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,13500,18921.0,Jason Scotland,jason-scotland,F,True,0.0,0.0,32.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,14062,37105.0,Won Hee Cho,won-hee-cho,M,True,,,,,,
2009-10,1062633,17,111,Wigan_Athletic,Away,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,58.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,,
2009-10,1062633,17,111,Wigan_Athletic,Away,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,,,,,,
2009-10,1062633,17,111,Wigan_Athletic,Away,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,35528,50023.0,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,82.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062633,17,111,Wigan_Athletic,Away,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1278399,18,111,Wigan_Athletic,Home,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,649,3296.0,Emmerson Boyce,emmerson-boyce,D,True,,,,,,
2009-10,1278399,18,111,Wigan_Athletic,Home,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,51.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,9201,11911.0,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,13500,18921.0,Jason Scotland,jason-scotland,F,True,0.0,0.0,39.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,13691,37188.0,Vladimir Stojković,vladimir-stojkovic,G,True,,,,,,
2009-10,1278399,18,111,Wigan_Athletic,Home,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,,,,,,
2009-10,1278399,18,111,Wigan_Athletic,Home,31585,49013.0,Victor Moses,victor-moses,F,True,0.0,0.0,10.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,33120,48824.0,Marcelo Moreno,marcelo-moreno,F,False,0.0,0.0,80.0,0.0,,0.0
2009-10,1278399,18,111,Wigan_Athletic,Home,35528,50023.0,Jordi Gómez,jordi-gomez,M,True,,,,,,
2009-10,1278399,18,111,Wigan_Athletic,Home,38582,66583.0,Hendry Thomas,hendry-thomas,M,True,,,,,,
2009-10,1278399,18,111,Wigan_Athletic,Home,39283,50472.0,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,1881,18276.0,Daniel De Ridder,daniel-de-ridder,F,True,,,,,,
2009-10,1062653,19,111,Wigan_Athletic,Home,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,10055,39267.0,Rachid Bouaouzan,rachid-bouaouzan,M,True,,,,,,
2009-10,1062653,19,111,Wigan_Athletic,Home,13500,18921.0,Jason Scotland,jason-scotland,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,14062,37105.0,Won Hee Cho,won-hee-cho,M,True,,,,,,
2009-10,1062653,19,111,Wigan_Athletic,Home,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,,
2009-10,1062653,19,111,Wigan_Athletic,Home,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,,,,,,
2009-10,1062653,19,111,Wigan_Athletic,Home,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,35528,50023.0,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062653,19,111,Wigan_Athletic,Home,39283,50472.0,James McCarthy,james-mccarthy,M,True,,,,,,
2009-10,1062653,19,111,Wigan_Athletic,Home,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062659,20,111,Wigan_Athletic,Away,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,46.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,67.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,1016,1235.0,Jason Koumas,jason-koumas,M,True,,,,,,
2009-10,1062659,20,111,Wigan_Athletic,Away,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,9772,2521.0,Michael Pollitt,michael-pollitt,G,True,0.0,0.0,44.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,13500,18921.0,Jason Scotland,jason-scotland,F,True,,,,,,
2009-10,1062659,20,111,Wigan_Athletic,Away,14062,37105.0,Won Hee Cho,won-hee-cho,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,0.0,0.0,23.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,35528,50023.0,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,71.0,0.0,,0.0
2009-10,1062659,20,111,Wigan_Athletic,Away,39283,50472.0,James McCarthy,james-mccarthy,M,True,,,,,,
2009-10,1062659,20,111,Wigan_Athletic,Away,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062659,20,111,Wigan_Athletic,Away,1422226,,Erik Edman,erik-edman,D,True,0.0,0.0,19.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,649,3296.0,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,1.0,0.0,56.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,5430,16210.0,Paul Scharner,paul-scharner,,True,0.0,0.0,19.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,9201,11911.0,Gary Caldwell,gary-caldwell,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,13500,18921.0,Jason Scotland,jason-scotland,F,True,0.0,0.0,1.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,13691,37188.0,Vladimir Stojković,vladimir-stojkovic,G,True,,,,,,
2009-10,1280324,21,111,Wigan_Athletic,Home,14209,28147.0,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,15668,37334.0,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,24055,19688.0,Scott Sinclair,scott-sinclair,M,True,,,,,,
2009-10,1280324,21,111,Wigan_Athletic,Home,31585,49013.0,Victor Moses,victor-moses,F,True,0.0,0.0,34.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,32844,34285.0,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,33120,48824.0,Marcelo Moreno,marcelo-moreno,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,35528,50023.0,Jordi Gómez,jordi-gomez,M,True,,,,,,
2009-10,1280324,21,111,Wigan_Athletic,Home,38582,66583.0,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,39283,50472.0,James McCarthy,james-mccarthy,M,False,0.0,0.0,71.0,1.0,,0.0
2009-10,1280324,21,111,Wigan_Athletic,Home,53742,16149.0,Antonio Amaya,antonio-amaya,D,True,,,,,,
2009-10,1062683,22,111,Wigan_Athletic,Away,591,1688.0,Mario Melchiot,mario-melchiot,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062683,22,111,Wigan_Athletic,Away,642,16045.0,Ben Watson,ben-watson,M,True,,,,,,
2009-10,1062683,22,111,Wigan_Athletic,Away,649,3296.0,Emmerson Boyce,emmerson-boyce,D,True,,,,,,
2009-10,1062683,22,111,Wigan_Athletic,Away,722,5543.0,Chris Kirkland,chris-kirkland,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062683,22,111,Wigan_Athletic,Away,789,18737.0,Charles N'Zogbia,charles-nzogbia,M,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062683,22,111,Wigan_Athletic,Away,793,1131.0,Titus Bramble,titus-bramble,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062683,22,111,Wigan_Athletic,Away,5430,16210.0,Paul Scharner,paul-scharner,,False,0.0,0.0,47.0,0.0,,0.0
2009-10,1062683,22,111,Wigan_Athletic,Away,9201,11911.0,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062683,22,111,Wigan_Athletic,Away,13500,18921.0,Jason Scotland,jason-scotland,F,True,,,,,,
2009-10,1062683,22,111,Wigan_Athletic,Away,13691,37188.0,Vladimir Stojković,vladimir-stojkovic,G,True,,,,,,
