season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2012-13,2754568,2,111,Wigan_Athletic,Away,42108,43035,Antolín Alcaraz,antolin-alcaraz,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754568,2,111,Wigan_Athletic,Away,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,642,16045,Ben Watson,ben-watson,M,True,0.0,0.0,,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,773,19556,David Jones,david-jones,M,True,0.0,0.0,,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754596,3,111,Wigan_Athletic,Home,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,27843,14469,Albert Crusat Domene,albert-crusat-domene,,True,,,,,
2012-13,2754596,3,111,Wigan_Athletic,Home,31973,49305,Mauro Boselli,mauro-boselli,F,True,,,,,
2012-13,2754596,3,111,Wigan_Athletic,Home,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,
2012-13,2754596,3,111,Wigan_Athletic,Home,39282,50471,James McArthur,james-mcarthur,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,0.0,0.0,,0.0,0.0
2012-13,2754596,3,111,Wigan_Athletic,Home,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,642,16045,Ben Watson,ben-watson,M,True,,,,,
2012-13,2754606,4,111,Wigan_Athletic,Away,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,773,19556,David Jones,david-jones,M,True,0.0,0.0,,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754606,4,111,Wigan_Athletic,Away,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,27843,14469,Albert Crusat Domene,albert-crusat-domene,,True,,,,,
2012-13,2754606,4,111,Wigan_Athletic,Away,31973,49305,Mauro Boselli,mauro-boselli,F,True,,,,,
2012-13,2754606,4,111,Wigan_Athletic,Away,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,39282,50471,James McArthur,james-mcarthur,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754606,4,111,Wigan_Athletic,Away,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,,,,,
2012-13,2754606,4,111,Wigan_Athletic,Away,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,642,16045,Ben Watson,ben-watson,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,773,19556,David Jones,david-jones,M,True,,,,,
2012-13,2754646,5,111,Wigan_Athletic,Home,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754646,5,111,Wigan_Athletic,Home,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,27843,14469,Albert Crusat Domene,albert-crusat-domene,,True,,,,,
2012-13,2754646,5,111,Wigan_Athletic,Home,31973,49305,Mauro Boselli,mauro-boselli,F,True,0.0,0.0,,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,39282,50471,James McArthur,james-mcarthur,M,True,,,,,
2012-13,2754646,5,111,Wigan_Athletic,Home,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,53783,61538,Callum McManaman,callum-mcmanaman,M,True,0.0,0.0,,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,0.0,0.0,,0.0,0.0
2012-13,2754646,5,111,Wigan_Athletic,Home,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,642,16045,Ben Watson,ben-watson,M,True,,,,,
2012-13,2754672,6,111,Wigan_Athletic,Away,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,773,19556,David Jones,david-jones,M,True,,,,,
2012-13,2754672,6,111,Wigan_Athletic,Away,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754672,6,111,Wigan_Athletic,Away,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,18294,49724,Franco Di Santo,franco-di-santo,F,True,0.0,0.0,,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,31973,49305,Mauro Boselli,mauro-boselli,F,True,,,,,
2012-13,2754672,6,111,Wigan_Athletic,Away,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,48.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,39282,50471,James McArthur,james-mcarthur,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,53783,61538,Callum McManaman,callum-mcmanaman,M,True,0.0,0.0,,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,0.0,0.0,,0.0,0.0
2012-13,2754672,6,111,Wigan_Athletic,Away,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,642,16045,Ben Watson,ben-watson,M,True,,,,,
2012-13,2754694,7,111,Wigan_Athletic,Home,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,773,19556,David Jones,david-jones,M,True,,,,,
2012-13,2754694,7,111,Wigan_Athletic,Home,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754694,7,111,Wigan_Athletic,Home,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,31973,49305,Mauro Boselli,mauro-boselli,F,True,,,,,
2012-13,2754694,7,111,Wigan_Athletic,Home,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,
2012-13,2754694,7,111,Wigan_Athletic,Home,39282,50471,James McArthur,james-mcarthur,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,53783,61538,Callum McManaman,callum-mcmanaman,M,True,0.0,0.0,,0.0,0.0
2012-13,2754694,7,111,Wigan_Athletic,Home,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,,,,,
2012-13,2754694,7,111,Wigan_Athletic,Home,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,642,16045,Ben Watson,ben-watson,M,True,0.0,0.0,,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,773,19556,David Jones,david-jones,M,True,,,,,
2012-13,2754712,8,111,Wigan_Athletic,Away,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754712,8,111,Wigan_Athletic,Away,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,31973,49305,Mauro Boselli,mauro-boselli,F,True,0.0,0.0,,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,39282,50471,James McArthur,james-mcarthur,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754712,8,111,Wigan_Athletic,Away,53783,61538,Callum McManaman,callum-mcmanaman,M,True,,,,,
2012-13,2754712,8,111,Wigan_Athletic,Away,146089,92372,Ryo Miyaichi,ryo-miyaichi,F,True,,,,,
2012-13,2754712,8,111,Wigan_Athletic,Away,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,642,16045,Ben Watson,ben-watson,M,True,0.0,0.0,,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,773,19556,David Jones,david-jones,M,True,,,,,
2012-13,2754744,9,111,Wigan_Athletic,Home,2251,16234,Ronnie Stam,ronnie-stam,D,True,,,,,
2012-13,2754744,9,111,Wigan_Athletic,Home,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754744,9,111,Wigan_Athletic,Home,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,31973,49305,Mauro Boselli,mauro-boselli,F,True,,,,,
2012-13,2754744,9,111,Wigan_Athletic,Home,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,
2012-13,2754744,9,111,Wigan_Athletic,Home,39282,50471,James McArthur,james-mcarthur,M,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754744,9,111,Wigan_Athletic,Home,53783,61538,Callum McManaman,callum-mcmanaman,M,True,,,,,
2012-13,2754744,9,111,Wigan_Athletic,Home,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,642,16045,Ben Watson,ben-watson,M,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,773,19556,David Jones,david-jones,M,True,,,,,
2012-13,2754760,10,111,Wigan_Athletic,Away,2251,16234,Ronnie Stam,ronnie-stam,D,True,,,,,
2012-13,2754760,10,111,Wigan_Athletic,Away,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754760,10,111,Wigan_Athletic,Away,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,31392,48730,Piscu,piscu,D,True,,,,,
2012-13,2754760,10,111,Wigan_Athletic,Away,31973,49305,Mauro Boselli,mauro-boselli,F,True,,,,,
2012-13,2754760,10,111,Wigan_Athletic,Away,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754760,10,111,Wigan_Athletic,Away,53783,61538,Callum McManaman,callum-mcmanaman,M,True,,,,,
2012-13,2754760,10,111,Wigan_Athletic,Away,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,642,16045,Ben Watson,ben-watson,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,773,19556,David Jones,david-jones,M,True,,,,,
2012-13,2754784,11,111,Wigan_Athletic,Home,2251,16234,Ronnie Stam,ronnie-stam,D,True,0.0,0.0,,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,9003,9110,Shaun Maloney,shaun-maloney,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,
2012-13,2754784,11,111,Wigan_Athletic,Home,12790,26921,Arouna Koné,arouna-kone,F,False,0.0,1.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,17597,17906,Iván Ramis,ivan-ramis,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,31973,49305,Mauro Boselli,mauro-boselli,F,True,0.0,0.0,,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754784,11,111,Wigan_Athletic,Home,53783,61538,Callum McManaman,callum-mcmanaman,M,True,,,,,
2012-13,2754784,11,111,Wigan_Athletic,Home,81484,76227,Fraser Fyvie,fraser-fyvie,M,True,,,,,
2012-13,2754784,11,111,Wigan_Athletic,Home,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754886,12,111,Wigan_Athletic,Away,642,16045,Ben Watson,ben-watson,M,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754886,12,111,Wigan_Athletic,Away,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,0.0
2012-13,2754886,12,111,Wigan_Athletic,Away,773,19556,David Jones,david-jones,M,True,0.0,0.0,,0.0,0.0
2012-13,2754886,12,111,Wigan_Athletic,Away,2251,16234,Ronnie Stam,ronnie-stam,D,True,,,,,
2012-13,2754886,12,111,Wigan_Athletic,Away,5154,33298,Jean Beausejour,jean-beausejour,D,False,0.0,0.0,90.0,0.0,0.0
