team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Arsenal_3,2021-22,2210421,16,2021-12-11 15:00:00,"Emirates Stadium, London",59653,Home,Arsenal,Southampton,W,405.0,22.0,21.0,,,3.0,1.0,2.0,18.0,3.0,2.0,1.0,9.0,7.0,41.0,42.0,11.0,,1.0,,,,,51.0,5.0,8.0,3.0,3.0,0,,3,0,2,2.0,7.0,7.0,5.0,3.0,,31.0,,159.0,61.3,0.0,0,0,6.0,7.0,13.0,11.0,3.0,507.0,15.0,8.0,33.0,9.0,4.0,0.0
Arsenal_3,2021-22,2210431,17,2021-12-15 20:00:00,"Emirates Stadium, London",59777,Home,Arsenal,West Ham,W,420.0,20.0,18.0,,,1.0,2.0,1.0,12.0,8.0,9.0,1.0,5.0,12.0,54.0,59.0,19.0,,1.0,,,,,75.0,9.0,9.0,2.0,2.0,0,,2,0,0,1.0,5.0,9.0,8.0,3.0,,26.0,1.0,130.0,56.2,0.0,1,0,1.0,5.0,11.0,19.0,,501.0,21.0,22.0,41.0,5.0,13.0,0.0
Arsenal_3,2021-22,2210443,18,2021-12-18 17:30:00,"Elland Road, Leeds",36166,Away,Arsenal,Leeds,W,305.0,6.0,11.0,,1.0,5.0,3.0,3.0,17.0,6.0,11.0,,4.0,7.0,37.0,41.0,8.0,,,,,,,52.0,7.0,11.0,3.0,4.0,1,1.0,4,0,3,,11.0,15.0,12.0,1.0,,18.0,,125.0,49.1,0.0,0,0,1.0,3.0,17.0,8.0,1.0,392.0,21.0,13.0,39.0,4.0,7.0,0.0
Arsenal_3,2021-22,2210457,19,2021-12-26 15:00:00,"Carrow Road, Norwich",26940,Away,Arsenal,Norwich,W,493.0,10.0,23.0,1.0,,1.0,1.0,2.0,13.0,6.0,2.0,1.0,4.0,8.0,36.0,59.0,9.0,,,,,,,67.0,7.0,13.0,3.0,5.0,0,,5,0,2,,8.0,7.0,6.0,1.0,,26.0,1.0,140.0,64.8,0.0,0,0,2.0,4.0,10.0,9.0,2.0,585.0,16.0,13.0,21.0,5.0,11.0,0.0
Arsenal_3,2021-22,2210461,20,2022-02-24 19:45:00,"Emirates Stadium, London",59888,Home,Arsenal,Wolves,W,421.0,12.0,11.0,,2.0,2.0,1.0,1.0,22.0,10.0,9.0,,5.0,12.0,50.0,49.0,9.0,1.0,1.0,,,,,76.0,8.0,8.0,1.0,2.0,1,1.0,2,1,0,1.0,4.0,11.0,5.0,,,41.0,,139.0,55.5,0.0,0,0,1.0,11.0,21.0,9.0,2.0,508.0,26.0,12.0,51.0,5.0,6.0,0.0
Arsenal_3,2021-22,2210471,21,2022-01-01 12:30:00,"Emirates Stadium, London",59757,Home,Arsenal,Man City,L,179.0,16.0,5.0,,,,1.0,,7.0,1.0,10.0,,5.0,6.0,52.0,34.0,15.0,,1.0,,,,,55.0,13.0,4.0,1.0,1.0,2,2.0,1,0,1,1.0,10.0,2.0,2.0,7.0,,33.0,,114.0,28.8,0.0,0,1,,4.0,3.0,15.0,1.0,249.0,7.0,16.0,18.0,5.0,6.0,0.0
Arsenal_3,2021-22,2210488,22,2022-05-12 19:45:00,"Tottenham Hotspur Stadium, London",62027,Away,Arsenal,Spurs,L,351.0,9.0,9.0,,1.0,,,,9.0,2.0,5.0,,2.0,4.0,45.0,31.0,11.0,,,,,,,40.0,15.0,8.0,,,3,3.0,0,2,0,,9.0,7.0,5.0,4.0,,17.0,,101.0,42.4,0.0,0,1,3.0,2.0,9.0,11.0,,412.0,9.0,6.0,16.0,2.0,2.0,0.0
Arsenal_3,2021-22,2210491,23,2022-01-23 14:00:00,"Emirates Stadium, London",59255,Home,Arsenal,Burnley,D,564.0,25.0,17.0,,,1.0,1.0,,8.0,7.0,7.0,1.0,12.0,10.0,58.0,44.0,19.0,,,,,,,73.0,9.0,12.0,,,0,,0,0,0,,4.0,9.0,5.0,3.0,,40.0,,137.0,75.6,0.0,0,0,1.0,8.0,16.0,19.0,,643.0,20.0,7.0,43.0,12.0,3.0,0.0
Arsenal_3,2021-22,2210506,24,2022-02-10 19:45:00,"Molineux Stadium, Wolverhampton",31523,Away,Arsenal,Wolves,W,272.0,17.0,14.0,,,2.0,1.0,1.0,20.0,7.0,10.0,1.0,4.0,8.0,52.0,48.0,35.0,,,,,,,54.0,13.0,12.0,1.0,1.0,0,,1,0,1,,7.0,7.0,2.0,4.0,,21.0,,134.0,41.7,0.0,0,1,4.0,3.0,9.0,35.0,2.0,356.0,12.0,17.0,26.0,4.0,10.0,0.0
Arsenal_3,2021-22,2210513,25,2022-04-20 19:45:00,"Stamford Bridge, London",32249,Away,Arsenal,Chelsea,W,251.0,14.0,14.0,1.0,,,,2.0,27.0,3.0,8.0,,1.0,12.0,49.0,48.0,25.0,,1.0,,,,,42.0,6.0,7.0,1.0,4.0,2,2.0,4,2,2,,15.0,4.0,4.0,4.0,,12.0,1.0,126.0,32.0,0.0,0,0,,7.0,9.0,25.0,4.0,332.0,14.0,20.0,30.0,1.0,9.0,0.0
Arsenal_3,2021-22,2210521,26,2022-02-19 15:00:00,"Emirates Stadium, London",60015,Home,Arsenal,Brentford,W,482.0,17.0,11.0,,,,1.0,,16.0,8.0,6.0,,14.0,9.0,46.0,35.0,7.0,,,,,,,72.0,10.0,4.0,2.0,2.0,1,1.0,2,0,0,,8.0,9.0,8.0,3.0,,53.0,,151.0,66.4,0.0,0,0,1.0,8.0,14.0,7.0,1.0,562.0,24.0,14.0,43.0,14.0,11.0,0.0
Arsenal_3,2021-22,2210531,27,2022-03-16 20:15:00,"Emirates Stadium, London",59968,Home,Arsenal,Liverpool,L,407.0,15.0,6.0,,,1.0,1.0,,20.0,4.0,4.0,,1.0,14.0,42.0,45.0,17.0,,,,,,,66.0,9.0,9.0,,,2,2.0,0,0,0,,5.0,4.0,2.0,4.0,,21.0,,149.0,48.4,0.0,0,0,1.0,3.0,7.0,17.0,4.0,505.0,9.0,16.0,12.0,1.0,12.0,0.0
Arsenal_3,2021-22,2210549,28,2022-03-06 14:00:00,"Vicarage Road, Watford",21142,Away,Arsenal,Watford,W,469.0,31.0,9.0,,,,,,16.0,3.0,13.0,,5.0,11.0,72.0,42.0,15.0,,1.0,,,,,63.0,12.0,5.0,3.0,3.0,2,2.0,3,1,2,1.0,18.0,5.0,4.0,3.0,,33.0,,137.0,57.0,0.0,0,0,5.0,9.0,14.0,15.0,,556.0,16.0,20.0,29.0,5.0,13.0,0.0
Arsenal_3,2021-22,2210551,29,2022-03-13 16:30:00,"Emirates Stadium, London",60111,Home,Arsenal,Leicester,W,415.0,8.0,6.0,1.0,3.0,1.0,2.0,1.0,15.0,9.0,,1.0,2.0,6.0,32.0,36.0,15.0,,,,,,,58.0,8.0,9.0,1.0,2.0,0,,2,0,1,1.0,11.0,14.0,8.0,2.0,,19.0,1.0,109.0,46.0,0.0,0,0,3.0,4.0,16.0,15.0,2.0,481.0,21.0,15.0,35.0,2.0,9.0,0.0
Arsenal_3,2021-22,2210561,30,2022-03-19 12:30:00,"Villa Park, Birmingham",41956,Away,Arsenal,Aston Villa,W,449.0,5.0,6.0,,1.0,1.0,1.0,,13.0,4.0,6.0,1.0,5.0,6.0,35.0,34.0,25.0,,,,,,,65.0,14.0,12.0,,1.0,0,,1,0,1,,5.0,5.0,3.0,1.0,,18.0,,112.0,53.0,0.0,0,0,1.0,3.0,8.0,25.0,1.0,521.0,10.0,13.0,23.0,5.0,10.0,0.0
Arsenal_3,2021-22,2210574,31,2022-04-04 20:00:00,"Selhurst Park, London",25149,Away,Arsenal,Crystal Palace,L,557.0,11.0,10.0,,,1.0,2.0,,14.0,1.0,9.0,,2.0,11.0,52.0,44.0,5.0,,,,,,,67.0,15.0,10.0,,,3,3.0,0,2,0,1.0,8.0,3.0,3.0,,,22.0,,145.0,68.6,0.0,0,0,2.0,8.0,10.0,5.0,4.0,647.0,12.0,16.0,22.0,2.0,9.0,0.0
Arsenal_3,2021-22,2210581,32,2022-04-09 15:00:00,"Emirates Stadium, London",60112,Home,Arsenal,Brighton,L,426.0,16.0,9.0,,2.0,2.0,3.0,,18.0,11.0,5.0,,11.0,15.0,52.0,41.0,7.0,,,,,,,65.0,12.0,17.0,1.0,1.0,2,2.0,1,1,0,2.0,6.0,13.0,4.0,,,39.0,,140.0,64.6,0.0,0,0,1.0,5.0,15.0,7.0,2.0,512.0,20.0,9.0,39.0,11.0,6.0,0.0
Arsenal_3,2021-22,2210596,33,2022-04-16 15:00:00,"St. Mary's Stadium, Southampton",31465,Away,Arsenal,Southampton,L,582.0,18.0,20.0,,1.0,,1.0,,16.0,5.0,4.0,,8.0,8.0,42.0,48.0,20.0,,,,,,,72.0,6.0,6.0,,,1,1.0,0,1,0,,5.0,8.0,6.0,5.0,,50.0,,133.0,75.7,0.0,0,0,2.0,12.0,16.0,20.0,,655.0,23.0,12.0,32.0,8.0,7.0,0.0
Arsenal_3,2021-22,2210601,34,2022-04-23 12:30:00,"Emirates Stadium, London",60223,Home,Arsenal,Man Utd,W,430.0,15.0,5.0,1.0,,1.0,1.0,2.0,11.0,2.0,5.0,,1.0,8.0,41.0,31.0,16.0,,1.0,,,,,61.0,9.0,12.0,1.0,3.0,1,1.0,3,1,2,,7.0,6.0,7.0,3.0,,22.0,1.0,112.0,54.9,0.0,0,0,4.0,5.0,8.0,16.0,2.0,507.0,14.0,10.0,20.0,1.0,7.0,0.0
Arsenal_3,2021-22,2210619,35,2022-05-01 16:30:00,"London Stadium, London",59959,Away,Arsenal,West Ham,W,377.0,15.0,18.0,,,1.0,,1.0,15.0,2.0,5.0,,7.0,6.0,37.0,50.0,26.0,,,,,,,47.0,9.0,6.0,2.0,2.0,1,1.0,2,1,1,,10.0,8.0,7.0,4.0,,20.0,,116.0,43.4,0.0,0,0,2.0,4.0,12.0,26.0,,454.0,13.0,16.0,18.0,7.0,9.0,0.0
Arsenal_3,2021-22,2210621,36,2022-05-08 14:00:00,"Emirates Stadium, London",60108,Home,Arsenal,Leeds,W,556.0,8.0,7.0,,2.0,1.0,1.0,2.0,14.0,2.0,2.0,,8.0,12.0,46.0,52.0,9.0,,,,,,,89.0,13.0,14.0,1.0,2.0,1,1.0,2,0,2,,5.0,7.0,9.0,1.0,,44.0,,125.0,63.2,0.0,1,0,1.0,8.0,12.0,9.0,1.0,621.0,19.0,16.0,38.0,8.0,10.0,0.0
Arsenal_3,2021-22,2210635,37,2022-05-16 20:00:00,"St. James' Park, Newcastle",52274,Away,Arsenal,Newcastle,L,258.0,18.0,9.0,,,,,,14.0,5.0,13.0,,8.0,10.0,57.0,39.0,27.0,,,,,,,42.0,8.0,11.0,,,2,2.0,0,0,0,,4.0,5.0,2.0,5.0,1.0,17.0,,120.0,49.4,0.0,0,0,3.0,4.0,8.0,27.0,1.0,331.0,11.0,15.0,17.0,8.0,8.0,0.0
Arsenal_3,2021-22,2210641,38,2022-05-22 16:00:00,"Emirates Stadium, London",60201,Home,Arsenal,Everton,W,582.0,15.0,8.0,1.0,,2.0,2.0,3.0,8.0,9.0,8.0,,12.0,11.0,52.0,34.0,12.0,,,,,,,91.0,8.0,7.0,4.0,5.0,1,1.0,5,1,2,,5.0,13.0,9.0,1.0,,40.0,1.0,116.0,73.7,0.0,0,0,1.0,8.0,18.0,12.0,2.0,647.0,26.0,12.0,45.0,12.0,6.0,0.0
Brentford_94,2021-22,2210271,1,2021-08-13 20:00:00,"Gtech Community Stadium, Brentford",16479,Home,Brentford,Arsenal,W,201.0,20.0,17.0,,,1.0,1.0,1.0,15.0,,9.0,1.0,2.0,5.0,50.0,51.0,19.0,,,,,,,44.0,12.0,7.0,1.0,2.0,0,,2,0,1,1.0,9.0,2.0,3.0,4.0,,20.0,,151.0,35.3,0.0,0,0,4.0,5.0,6.0,19.0,1.0,309.0,8.0,20.0,20.0,2.0,12.0,0.0
Brentford_94,2021-22,2210284,2,2021-08-21 15:00:00,"Selhurst Park, London",23091,Away,Brentford,Crystal Palace,D,270.0,26.0,21.0,,2.0,,,,20.0,4.0,8.0,1.0,5.0,11.0,57.0,63.0,11.0,,,,,,,68.0,9.0,10.0,,,0,,0,0,0,1.0,11.0,6.0,3.0,,,28.0,,166.0,47.3,0.0,0,0,2.0,7.0,11.0,11.0,2.0,382.0,14.0,24.0,14.0,5.0,8.0,0.0
Brentford_94,2021-22,2210291,3,2021-08-28 15:00:00,"Villa Park, Birmingham",42045,Away,Brentford,Aston Villa,D,334.0,21.0,20.0,,,2.0,1.0,1.0,19.0,5.0,10.0,,2.0,6.0,57.0,55.0,21.0,,,,,,,57.0,14.0,14.0,1.0,1.0,1,1.0,1,1,1,,6.0,7.0,2.0,,,26.0,,141.0,53.5,0.0,0,0,4.0,2.0,9.0,21.0,2.0,435.0,9.0,16.0,20.0,2.0,12.0,0.0
Brentford_94,2021-22,2210302,4,2021-09-11 15:00:00,"Gtech Community Stadium, Brentford",16518,Home,Brentford,Brighton,L,250.0,11.0,15.0,,1.0,1.0,1.0,,22.0,,9.0,,1.0,15.0,45.0,56.0,17.0,,,,,,,34.0,9.0,12.0,,,1,1.0,0,0,0,,13.0,1.0,1.0,1.0,,24.0,,147.0,41.3,0.0,0,0,1.0,6.0,7.0,17.0,,336.0,7.0,21.0,16.0,1.0,17.0,0.0
Brentford_94,2021-22,2210320,5,2021-09-18 12:30:00,"Molineux Stadium, Wolverhampton",29724,Away,Brentford,Wolves,W,242.0,12.0,14.0,1.0,,1.0,1.0,2.0,18.0,1.0,20.0,1.0,2.0,3.0,47.0,47.0,28.0,,,,,,,51.0,7.0,10.0,1.0,2.0,0,,2,0,2,1.0,10.0,2.0,3.0,3.0,,17.0,1.0,122.0,38.1,0.0,0,1,,5.0,6.0,28.0,2.0,324.0,9.0,15.0,13.0,2.0,9.0,0.0
Brentford_94,2021-22,2210322,6,2021-09-25 17:30:00,"Gtech Community Stadium, Brentford",16876,Home,Brentford,Liverpool,D,181.0,23.0,25.0,,1.0,3.0,2.0,3.0,13.0,2.0,5.0,,2.0,8.0,46.0,53.0,31.0,,,,,,,57.0,8.0,7.0,1.0,3.0,3,3.0,3,1,1,1.0,15.0,2.0,4.0,5.0,,24.0,,127.0,32.7,0.0,0,0,3.0,6.0,6.0,31.0,4.0,271.0,12.0,14.0,21.0,2.0,6.0,0.0
Brentford_94,2021-22,2210339,7,2021-10-03 14:00:00,"London Stadium, London",49940,Away,Brentford,West Ham,W,184.0,25.0,25.0,,4.0,,,1.0,17.0,4.0,9.0,,6.0,8.0,62.0,51.0,28.0,,,,,,,46.0,13.0,16.0,,2.0,1,1.0,2,0,1,1.0,10.0,5.0,6.0,7.0,,19.0,,154.0,40.1,0.0,0,0,4.0,3.0,6.0,28.0,1.0,286.0,13.0,5.0,16.0,6.0,4.0,0.0
Brentford_94,2021-22,2210343,8,2021-10-16 17:30:00,"Gtech Community Stadium, Brentford",16940,Home,Brentford,Chelsea,L,305.0,17.0,35.0,,,1.0,2.0,,17.0,7.0,11.0,,5.0,13.0,61.0,70.0,13.0,,,,,,,57.0,13.0,8.0,,,1,1.0,0,1,0,3.0,4.0,6.0,7.0,1.0,,43.0,,167.0,43.9,0.0,0,0,,3.0,7.0,13.0,1.0,405.0,17.0,16.0,40.0,5.0,7.0,0.0
Brentford_94,2021-22,2210352,9,2021-10-24 14:00:00,"Gtech Community Stadium, Brentford",16814,Home,Brentford,Leicester,L,340.0,21.0,21.0,,1.0,1.0,1.0,,17.0,4.0,4.0,,9.0,9.0,56.0,52.0,10.0,,,,,,,70.0,13.0,7.0,1.0,1.0,2,2.0,1,1,0,,13.0,7.0,5.0,1.0,,49.0,,165.0,54.4,0.0,0,0,4.0,6.0,13.0,10.0,3.0,445.0,15.0,20.0,27.0,9.0,12.0,0.0
Brentford_94,2021-22,2210362,10,2021-10-30 15:00:00,"Turf Moor, Burnley",18821,Away,Brentford,Burnley,L,398.0,20.0,17.0,,1.0,,,,16.0,4.0,7.0,,2.0,3.0,45.0,38.0,16.0,,1.0,,,,,62.0,10.0,7.0,1.0,1.0,3,3.0,1,3,0,,15.0,3.0,5.0,1.0,,34.0,,176.0,59.4,0.0,0,0,2.0,3.0,5.0,16.0,4.0,521.0,12.0,12.0,13.0,2.0,10.0,0.0
Brentford_94,2021-22,2210372,11,2021-11-06 15:00:00,"Gtech Community Stadium, Brentford",16837,Home,Brentford,Norwich,L,435.0,23.0,35.0,,1.0,3.0,2.0,1.0,15.0,7.0,10.0,,6.0,11.0,60.0,77.0,10.0,,,,,,,88.0,12.0,13.0,1.0,1.0,2,2.0,1,2,0,,3.0,11.0,7.0,1.0,,51.0,,190.0,64.5,0.0,0,0,4.0,5.0,15.0,10.0,2.0,559.0,19.0,19.0,44.0,6.0,14.0,0.0
Brentford_94,2021-22,2210386,12,2021-11-20 15:00:00,"St. James' Park, Newcastle",52131,Away,Brentford,Newcastle,D,226.0,26.0,15.0,,,1.0,1.0,1.0,14.0,2.0,12.0,,2.0,7.0,62.0,50.0,35.0,,,,,,,40.0,11.0,12.0,2.0,3.0,3,3.0,3,2,2,1.0,7.0,4.0,4.0,6.0,,29.0,,153.0,47.8,0.0,0,0,6.0,4.0,7.0,35.0,2.0,335.0,10.0,21.0,21.0,2.0,13.0,0.0
Brentford_94,2021-22,2210392,13,2021-11-28 14:00:00,"Gtech Community Stadium, Brentford",16957,Home,Brentford,Everton,W,244.0,25.0,12.0,1.0,,,,1.0,15.0,,13.0,1.0,3.0,8.0,65.0,58.0,18.0,,,,,,,50.0,8.0,11.0,,1.0,0,,1,0,1,,11.0,3.0,4.0,4.0,,25.0,1.0,174.0,39.7,0.0,0,0,5.0,2.0,3.0,18.0,,359.0,6.0,19.0,14.0,3.0,11.0,0.0
Brentford_94,2021-22,2210410,14,2021-12-02 19:30:00,"Tottenham Hotspur Stadium, London",54202,Away,Brentford,Spurs,L,416.0,25.0,19.0,,,,,,23.0,1.0,8.0,,5.0,6.0,50.0,46.0,20.0,,,,,,,63.0,11.0,13.0,,,2,2.0,0,1,0,,15.0,3.0,2.0,2.0,1.0,33.0,,154.0,53.0,0.0,0,0,5.0,3.0,4.0,20.0,,521.0,6.0,10.0,20.0,5.0,5.0,0.0
Brentford_94,2021-22,2210413,15,2021-12-05 14:00:00,"Elland Road, Leeds",35639,Away,Brentford,Leeds,D,210.0,18.0,19.0,,,2.0,1.0,1.0,16.0,4.0,8.0,,1.0,11.0,52.0,57.0,28.0,,,,,,,50.0,9.0,11.0,1.0,2.0,2,2.0,2,1,0,,15.0,5.0,3.0,3.0,,25.0,,155.0,36.9,0.0,0,0,4.0,2.0,7.0,28.0,,308.0,9.0,18.0,23.0,1.0,7.0,0.0
Brentford_94,2021-22,2210422,16,2021-12-10 20:00:00,"Gtech Community Stadium, Brentford",16861,Home,Brentford,Watford,W,350.0,36.0,25.0,1.0,1.0,1.0,,2.0,10.0,5.0,6.0,,8.0,10.0,71.0,68.0,9.0,,,,,,,73.0,12.0,18.0,1.0,2.0,1,1.0,2,1,0,,11.0,6.0,5.0,1.0,,46.0,1.0,188.0,63.4,0.0,0,0,1.0,4.0,9.0,9.0,1.0,472.0,14.0,20.0,30.0,8.0,12.0,0.0
Brentford_94,2021-22,2210432,17,2022-01-19 20:00:00,"Gtech Community Stadium, Brentford",17094,Home,Brentford,Man Utd,L,291.0,31.0,17.0,,1.0,4.0,3.0,1.0,15.0,5.0,14.0,,6.0,13.0,70.0,46.0,30.0,,,,,,,60.0,7.0,7.0,1.0,1.0,3,3.0,1,0,0,,7.0,10.0,9.0,5.0,,39.0,,173.0,43.7,0.0,0,0,2.0,4.0,12.0,30.0,3.0,405.0,18.0,17.0,33.0,6.0,11.0,0.0
Brentford_94,2021-22,2210446,18,2022-01-11 19:45:00,"St. Mary's Stadium, Southampton",27383,Away,Brentford,Southampton,L,313.0,17.0,20.0,,,1.0,1.0,,21.0,1.0,8.0,,2.0,9.0,49.0,54.0,14.0,,1.0,,,,,50.0,8.0,9.0,1.0,1.0,4,4.0,1,2,1,,7.0,4.0,4.0,2.0,1.0,23.0,,168.0,51.1,0.0,0,0,3.0,,4.0,14.0,1.0,428.0,5.0,15.0,17.0,2.0,6.0,0.0
Brentford_94,2021-22,2210452,19,2021-12-26 20:00:00,"American Express Stadium, Falmer",30141,Away,Brentford,Brighton,L,348.0,20.0,15.0,,,1.0,1.0,,24.0,4.0,9.0,,9.0,10.0,51.0,53.0,21.0,,,,,,,48.0,10.0,8.0,,,2,2.0,0,2,0,,12.0,9.0,6.0,3.0,,31.0,,157.0,49.6,0.0,0,0,3.0,6.0,13.0,21.0,3.0,450.0,16.0,16.0,31.0,9.0,9.0,0.0
Brentford_94,2021-22,2210462,20,2021-12-29 20:15:00,"Gtech Community Stadium, Brentford",17009,Home,Brentford,Man City,L,136.0,18.0,15.0,,,,,,10.0,2.0,7.0,,3.0,7.0,48.0,44.0,17.0,,,,,,,32.0,12.0,10.0,,,1,1.0,0,1,0,,16.0,3.0,2.0,4.0,,15.0,,115.0,23.7,0.0,0,0,2.0,2.0,3.0,17.0,,217.0,6.0,17.0,10.0,3.0,6.0,0.0
Brentford_94,2021-22,2210472,21,2022-01-02 14:00:00,"Gtech Community Stadium, Brentford",16876,Home,Brentford,Aston Villa,W,299.0,15.0,10.0,,,,,,16.0,,9.0,,3.0,6.0,52.0,45.0,19.0,,,,,,,51.0,17.0,11.0,1.0,2.0,1,1.0,2,1,1,1.0,8.0,3.0,4.0,5.0,,18.0,,141.0,45.4,0.0,0,0,4.0,6.0,7.0,19.0,,400.0,10.0,20.0,11.0,3.0,15.0,0.0
Brentford_94,2021-22,2210484,22,2022-01-16 14:00:00,"Anfield, Liverpool",52824,Away,Brentford,Liverpool,L,213.0,24.0,19.0,,,,,,21.0,2.0,9.0,,,3.0,47.0,52.0,32.0,1.0,,,,,,44.0,6.0,6.0,,,3,3.0,0,1,0,,15.0,3.0,1.0,6.0,,14.0,,160.0,31.7,0.0,0,0,10.0,3.0,5.0,32.0,7.0,340.0,6.0,21.0,8.0,,9.0,0.0
Brentford_94,2021-22,2210492,23,2022-01-22 15:00:00,"Gtech Community Stadium, Brentford",16982,Home,Brentford,Wolves,L,335.0,14.0,25.0,,2.0,,,,18.0,5.0,16.0,,6.0,19.0,58.0,59.0,14.0,,,,,,,60.0,6.0,7.0,1.0,1.0,2,2.0,1,0,0,,10.0,4.0,1.0,1.0,,45.0,,181.0,49.5,0.0,0,0,,5.0,7.0,14.0,,455.0,11.0,16.0,27.0,6.0,9.0,0.0
Brentford_94,2021-22,2210508,24,2022-02-09 19:45:00,"Etihad Stadium, Manchester",51658,Away,Brentford,Man City,L,135.0,19.0,8.0,,,1.0,1.0,,16.0,2.0,9.0,,3.0,2.0,47.0,30.0,30.0,1.0,,,,,,39.0,13.0,6.0,,,2,2.0,0,1,0,,11.0,2.0,2.0,2.0,,11.0,,129.0,24.4,0.0,0,0,5.0,2.0,4.0,30.0,10.0,227.0,6.0,13.0,10.0,3.0,8.0,0.0
Brentford_94,2021-22,2210511,25,2022-02-12 15:00:00,"Gtech Community Stadium, Brentford",16958,Home,Brentford,Crystal Palace,D,260.0,16.0,24.0,,,3.0,3.0,,23.0,2.0,15.0,1.0,3.0,12.0,58.0,76.0,25.0,,1.0,,,,,55.0,10.0,10.0,,,0,,0,0,0,,11.0,4.0,2.0,1.0,,28.0,,167.0,42.6,0.0,0,0,3.0,5.0,7.0,25.0,,377.0,9.0,31.0,24.0,3.0,18.0,0.0
Brentford_94,2021-22,2210521,26,2022-02-19 15:00:00,"Emirates Stadium, London",60015,Away,Brentford,Arsenal,L,213.0,11.0,17.0,,2.0,1.0,,1.0,11.0,3.0,7.0,,,9.0,35.0,46.0,45.0,,1.0,,,,,39.0,5.0,9.0,1.0,1.0,2,2.0,1,0,0,,12.0,4.0,2.0,9.0,,17.0,,117.0,33.6,0.0,0,0,5.0,1.0,4.0,45.0,2.0,294.0,6.0,14.0,9.0,,6.0,0.0
Brentford_94,2021-22,2210532,27,2022-02-26 15:00:00,"Gtech Community Stadium, Brentford",17039,Home,Brentford,Newcastle,L,199.0,20.0,21.0,,1.0,1.0,1.0,,10.0,2.0,6.0,,6.0,5.0,47.0,41.0,20.0,,,,,,,60.0,9.0,6.0,,,2,2.0,0,2,0,,9.0,3.0,1.0,5.0,,32.0,,149.0,37.3,0.0,0,1,9.0,3.0,5.0,20.0,,301.0,6.0,9.0,14.0,6.0,6.0,0.0
Brentford_94,2021-22,2210547,28,2022-03-05 15:00:00,"Carrow Road, Norwich",26887,Away,Brentford,Norwich,W,215.0,14.0,21.0,2.0,,1.0,,3.0,9.0,3.0,3.0,,5.0,6.0,46.0,55.0,35.0,,,,,,,48.0,18.0,12.0,1.0,3.0,1,1.0,3,0,1,,9.0,5.0,6.0,5.0,,22.0,2.0,138.0,40.4,0.0,0,0,6.0,1.0,5.0,35.0,3.0,308.0,10.0,15.0,16.0,5.0,10.0,0.0
Brentford_94,2021-22,2210552,29,2022-03-12 15:00:00,"Gtech Community Stadium, Brentford",16984,Home,Brentford,Burnley,W,325.0,23.0,24.0,1.0,,1.0,,2.0,8.0,6.0,1.0,1.0,2.0,5.0,45.0,52.0,32.0,,1.0,,,,,80.0,6.0,10.0,1.0,2.0,0,,2,0,0,,11.0,7.0,4.0,1.0,,24.0,1.0,198.0,54.9,0.0,1,0,1.0,3.0,9.0,32.0,4.0,475.0,13.0,16.0,26.0,2.0,11.0,0.0
Brentford_94,2021-22,2210563,30,2022-03-20 14:00:00,"King Power Stadium, Leicester",31830,Away,Brentford,Leicester,L,372.0,15.0,17.0,,,2.0,2.0,,22.0,6.0,9.0,,5.0,9.0,48.0,46.0,9.0,,,,,,,59.0,10.0,10.0,1.0,1.0,2,2.0,1,2,0,,11.0,9.0,6.0,2.0,,37.0,,134.0,47.2,0.0,0,0,2.0,3.0,11.0,9.0,3.0,452.0,15.0,8.0,35.0,5.0,3.0,0.0
Brentford_94,2021-22,2210573,31,2022-04-02 15:00:00,"Stamford Bridge, London",39061,Away,Brentford,Chelsea,W,187.0,13.0,19.0,,3.0,3.0,2.0,2.0,14.0,6.0,10.0,,7.0,7.0,39.0,51.0,34.0,,,,,,,45.0,7.0,10.0,3.0,4.0,1,1.0,4,0,0,,8.0,8.0,6.0,4.0,,25.0,,108.0,29.4,0.0,0,0,7.0,5.0,10.0,34.0,,260.0,17.0,19.0,23.0,7.0,10.0,0.0
Brentford_94,2021-22,2210583,32,2022-04-10 14:00:00,"Gtech Community Stadium, Brentford",17032,Home,Brentford,West Ham,W,398.0,13.0,15.0,,,2.0,1.0,1.0,12.0,5.0,8.0,1.0,4.0,3.0,33.0,32.0,16.0,,,,,,,49.0,2.0,5.0,2.0,2.0,0,,2,0,0,,10.0,11.0,7.0,1.0,,37.0,,126.0,47.1,0.0,0,0,1.0,3.0,13.0,16.0,1.0,477.0,15.0,11.0,34.0,4.0,5.0,0.0
