season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768276,29,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,,8.0,9.0,16.0,2.0,1.0,7.0,,,,1.0,,,1.0,6.0,6.0,,,1.0,,,,,1.0,1.0,,82.0,,,,,,,,,,6.5,,,,1.0,2.0,5.0,,9.0,,20.0,14.0,29.0,0,3.0,58.0,,1.0,1.0,
2015-16,6768276,29,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,6.0,9.0,30.0,39.0,,3.0,7.0,,,,,1.0,,1.0,2.0,7.0,,,1.0,,,,1.0,4.0,,,90.0,,1.0,,,,,,,,8.0,,,2.0,7.0,,,,10.0,,13.0,31.0,44.0,2,4.0,66.0,,,,
2015-16,6768276,29,57,Watford,Home,604168,179620,Obbi Oulare,obbi-oulare,F,True,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2015-16,7030822,30,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030822,30,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,8.0,5.0,9.0,14.0,,,6.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,,,,,,,,1.0,6.5,3.0,4.0,,1.0,,,,17.0,,13.0,10.0,23.0,0,,35.0,,,,
2015-16,7030822,30,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,,,,20.0,15.0,35.0,1.0,,5.0,,1.0,,2.0,,,2.0,8.0,3.0,,,3.0,,,,,2.0,,,76.0,,,,1.0,,,,,,5.8,,,1.0,,,,,1.0,1.0,23.0,16.0,39.0,1,2.0,55.0,4.0,1.0,,
2015-16,7030822,30,57,Watford,Away,11654,21123,Valon Behrami,valon-behrami,M,False,,,,18.0,16.0,34.0,1.0,,5.0,,,,4.0,,,,7.0,8.0,,,3.0,,,,,2.0,1.0,,90.0,,,,,,,,,,6.7,,,,2.0,3.0,,,1.0,,21.0,19.0,40.0,0,5.0,53.0,,,3.0,
2015-16,7030822,30,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,False,1.0,,1.0,19.0,9.0,27.0,1.0,,3.0,1.0,,,2.0,,,,3.0,6.0,,,,,,,,,2.0,,56.0,1.0,,,,,,,,,7.5,,,,,3.0,1.0,,1.0,,22.0,9.0,30.0,1,2.0,41.0,,1.0,3.0,
2015-16,7030822,30,57,Watford,Away,14046,28160,Mario Suárez,mario-suarez,D,False,,,2.0,26.0,24.0,50.0,,2.0,12.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,3.0,,,90.0,,2.0,,,,,,,,6.7,,,,1.0,1.0,,,3.0,,33.0,28.0,61.0,0,,73.0,1.0,,1.0,
2015-16,7030822,30,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,4.0,8.0,24.0,32.0,1.0,1.0,3.0,,,,,,,,2.0,4.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,,,,,,1.0,,,7.5,,,,8.0,,,,7.0,,10.0,27.0,37.0,1,1.0,55.0,,2.0,,
2015-16,7030822,30,57,Watford,Away,16779,40868,José Holebas,jose-holebas,D,False,,,2.0,22.0,12.0,34.0,3.0,3.0,6.0,,,,1.0,,,4.0,12.0,8.0,,1.0,3.0,,,,,,1.0,,90.0,,,,1.0,,,,,,4.9,,,,1.0,3.0,,,7.0,,27.0,24.0,51.0,0,3.0,77.0,1.0,1.0,1.0,
2015-16,7030822,30,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,4.0,7.0,11.0,1.0,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,33.0,,,,,,,,,,6.3,,,,,,2.0,,,,7.0,8.0,13.0,0,,17.0,,,,
2015-16,7030822,30,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,True,,,1.0,3.0,2.0,5.0,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,14.0,1.0,1.0,,,1.0,,,,,6.4,,,,,,,,1.0,,4.0,2.0,6.0,1,1.0,10.0,,,,
2015-16,7030822,30,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,2.0,10.0,23.0,33.0,4.0,4.0,5.0,,,1.0,3.0,,,1.0,8.0,8.0,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,,5.7,,,,3.0,1.0,,,7.0,,15.0,25.0,40.0,1,2.0,52.0,,1.0,1.0,
2015-16,7030822,30,57,Watford,Away,27714,44604,Nordin Amrabat,nordin-amrabat,M,False,,,,16.0,7.0,23.0,1.0,,1.0,,,,2.0,,,2.0,7.0,3.0,,,2.0,,,,,,,,89.0,1.0,,,,,,,,,6.3,,,,,,1.0,,,1.0,18.0,7.0,24.0,1,,40.0,5.0,3.0,,
2015-16,7030822,30,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030822,30,57,Watford,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030822,30,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,False,,,1.0,11.0,10.0,21.0,2.0,1.0,5.0,,,,,,,1.0,7.0,6.0,,,1.0,,,,,2.0,,,57.0,,,,,,,,,,6.1,,,,,3.0,4.0,,2.0,,25.0,10.0,31.0,0,4.0,49.0,2.0,1.0,,
2015-16,7030822,30,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,False,,,,9.0,9.0,18.0,,,5.0,,,,2.0,,,1.0,5.0,6.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,,6.1,,,,,2.0,3.0,,5.0,,20.0,14.0,31.0,0,4.0,58.0,,1.0,1.0,
2015-16,7030822,30,57,Watford,Away,100386,88935,Steven Berghuis,steven-berghuis,F,True,2.0,,2.0,7.0,2.0,7.0,,,,,,,1.0,,,,3.0,1.0,,,2.0,1.0,,,,,1.0,,34.0,,,,,,,,,,6.9,,,1.0,,,4.0,,2.0,,14.0,2.0,12.0,1,1.0,19.0,1.0,,,
2015-16,7030822,30,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,10.0,10.0,5.0,15.0,,,10.0,,,,,,,,,,1.0,,,,,1.0,,,,,90.0,,,,,,,,,,6.2,2.0,4.0,,,,,,21.0,,20.0,6.0,26.0,0,,40.0,,,,
2015-16,6768307,31,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,False,,,,5.0,9.0,14.0,2.0,,4.0,,,,1.0,,,1.0,5.0,4.0,,,1.0,,,,,,,,55.0,,,,,,,,,,6.6,,,,,,,,,,7.0,9.0,16.0,0,4.0,24.0,1.0,,,
2015-16,6768307,31,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,2.0,,,13.0,6.0,17.0,,,4.0,,,1.0,1.0,,,,1.0,6.0,,,,,,,,,1.0,,55.0,,,,,,,,,,7.0,,,1.0,,3.0,10.0,,,,22.0,6.0,18.0,2,1.0,38.0,,2.0,3.0,
2015-16,6768307,31,57,Watford,Home,14046,28160,Mario Suárez,mario-suarez,D,False,,,1.0,19.0,19.0,38.0,6.0,1.0,8.0,,,,2.0,,,,10.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,,,6.5,,,1.0,1.0,2.0,,,3.0,,29.0,22.0,51.0,1,3.0,62.0,,,,
2015-16,6768307,31,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,1.0,34.0,15.0,49.0,,2.0,7.0,,,,,,,3.0,7.0,9.0,,1.0,1.0,,,,,2.0,,,90.0,,,,,,,,,,6.2,,,,1.0,4.0,,,2.0,,45.0,19.0,64.0,0,2.0,80.0,,4.0,1.0,
2015-16,6768307,31,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,True,1.0,,,5.0,3.0,7.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,,14.0,,,,,,,,,,7.3,,,,,1.0,2.0,,,,6.0,3.0,7.0,0,,14.0,,,1.0,
2015-16,6768307,31,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,,13.0,3.0,16.0,5.0,9.0,2.0,,,,1.0,,,,7.0,10.0,,,1.0,,1.0,,,2.0,2.0,,90.0,2.0,,,,,,,,,7.9,,,1.0,,,1.0,,1.0,,30.0,5.0,34.0,3,1.0,44.0,1.0,,,
2015-16,6768307,31,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,5.0,10.0,24.0,34.0,,,9.0,,,,1.0,,,,1.0,2.0,,1.0,,,,,,,,,90.0,,1.0,,,,,,,,6.4,,,,3.0,1.0,,,13.0,,19.0,26.0,45.0,0,,53.0,1.0,1.0,1.0,
2015-16,6768307,31,57,Watford,Home,27714,44604,Nordin Amrabat,nordin-amrabat,M,True,1.0,,1.0,12.0,4.0,15.0,,,6.0,,,,,,,3.0,4.0,4.0,,,1.0,,,,,1.0,1.0,,35.0,1.0,,,,,,,,,6.9,,,,,3.0,6.0,,2.0,,20.0,6.0,20.0,1,,37.0,1.0,1.0,3.0,
2015-16,6768307,31,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,9.0,2.0,11.0,1.0,,3.0,,,,,,,1.0,7.0,4.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,,,6.8,,,1.0,,3.0,,,,2.0,16.0,2.0,18.0,2,1.0,35.0,4.0,2.0,1.0,
2015-16,6768307,31,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,2.0,12.0,32.0,44.0,3.0,3.0,12.0,,,,,,,,3.0,7.0,,,,,,,,4.0,,,90.0,,,,,,,,,,7.0,,,,6.0,2.0,,,11.0,,28.0,33.0,61.0,0,1.0,75.0,,1.0,2.0,
2015-16,6768307,31,57,Watford,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,3.0,16.0,2.0,18.0,1.0,3.0,1.0,,,,1.0,,,,4.0,5.0,,,1.0,,,,,,,,35.0,,,,,,,,,,6.4,,,,,2.0,7.0,,4.0,,29.0,2.0,24.0,0,,39.0,2.0,1.0,1.0,
2015-16,6768307,31,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,3.0,14.0,12.0,26.0,,,10.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,5.0,,,90.0,,,,,,,,,,6.4,,,,,2.0,5.0,,7.0,,28.0,14.0,37.0,0,1.0,66.0,1.0,1.0,1.0,
2015-16,6768307,31,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,,10.0,13.0,23.0,4.0,5.0,3.0,,,,1.0,,,,6.0,11.0,,,1.0,,,,,2.0,,,76.0,,,,,,,,,,6.9,,,,5.0,,1.0,,3.0,,16.0,18.0,33.0,0,5.0,65.0,2.0,1.0,,
2015-16,6768303,32,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,1.0,,2.0,16.0,10.0,25.0,,1.0,8.0,,,,,,,1.0,3.0,4.0,,1.0,,,,,,3.0,2.0,,90.0,,,,,,,,,,6.6,,,,2.0,2.0,2.0,,5.0,,24.0,12.0,34.0,0,3.0,54.0,3.0,,,
2015-16,6768303,32,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,5.0,5.0,1.0,6.0,,,11.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,2.0,7.7,5.0,8.0,,2.0,,,2.0,15.0,,14.0,2.0,16.0,0,,37.0,,,,
2015-16,6768303,32,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,,,,11.0,7.0,18.0,2.0,,3.0,,,,1.0,,,2.0,7.0,2.0,,,1.0,,,,,,,,69.0,,,,,,,,,,5.9,,,,1.0,1.0,,,3.0,,15.0,12.0,27.0,0,2.0,36.0,1.0,,,
2015-16,6768303,32,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768303,32,57,Watford,Away,14046,28160,Mario Suárez,mario-suarez,D,False,,,4.0,22.0,10.0,32.0,,2.0,9.0,,,,1.0,,,,4.0,7.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,,,6.8,,,,1.0,1.0,1.0,,6.0,,31.0,12.0,42.0,0,3.0,55.0,2.0,1.0,1.0,
2015-16,6768303,32,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,,4.0,8.0,12.0,1.0,1.0,3.0,,,,1.0,,,,2.0,2.0,,,,,,,,6.0,,,90.0,1.0,2.0,,,,,,,,6.8,,,,4.0,,,,2.0,,6.0,10.0,16.0,1,1.0,30.0,,,,
2015-16,6768303,32,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,1.0,5.0,7.0,12.0,,2.0,4.0,,,,,,,,2.0,4.0,,,2.0,,,,,1.0,,,41.0,,,,,,,,,,6.6,,,,1.0,,,,3.0,,10.0,7.0,17.0,0,2.0,23.0,1.0,,,
2015-16,6768303,32,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,9.0,4.0,13.0,1.0,1.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,49.0,,,,,,,,,,6.2,,,,,1.0,2.0,,,,15.0,5.0,18.0,0,,24.0,,1.0,,
2015-16,6768303,32,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,14.0,9.0,23.0,5.0,5.0,3.0,,,,1.0,,,1.0,7.0,8.0,,,,,,,,1.0,2.0,,90.0,2.0,,,,,,,,,7.2,,,,,,,,3.0,2.0,24.0,11.0,35.0,2,3.0,48.0,3.0,,,
2015-16,6768303,32,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,1.0,3.0,13.0,16.0,,2.0,3.0,,,,,,,,,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,,6.5,,,,7.0,1.0,,,5.0,,7.0,14.0,21.0,0,1.0,34.0,,,1.0,
2015-16,6768303,32,57,Watford,Away,27714,44604,Nordin Amrabat,nordin-amrabat,M,True,1.0,,1.0,13.0,3.0,15.0,,,4.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,,,,45.0,,,,,,,,,,6.5,,,1.0,,,2.0,,2.0,,17.0,3.0,18.0,1,,27.0,,4.0,,
2015-16,6768303,32,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,5.0,,5.0,1.0,1.0,1.0,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,45.0,,,,,,,,,,6.3,,,,,,1.0,,,1.0,8.0,,7.0,0,,12.0,3.0,,,
2015-16,6768303,32,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768303,32,57,Watford,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768303,32,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,2.0,6.0,7.0,13.0,,,3.0,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,21.0,,,,,,,,,,6.0,,,1.0,,1.0,5.0,,3.0,,14.0,10.0,19.0,2,,29.0,1.0,,,
2015-16,6768303,32,57,Watford,Away,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768303,32,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,1.0,16.0,16.0,31.0,2.0,2.0,10.0,,,,2.0,,,,6.0,6.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,,,,,6.1,,,,4.0,,7.0,,3.0,,29.0,18.0,40.0,0,3.0,64.0,,1.0,,
2015-16,6768303,32,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,1.0,,1.0,8.0,5.0,12.0,1.0,2.0,3.0,,,,1.0,,,,3.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,,,6.1,,,1.0,1.0,1.0,2.0,,4.0,,14.0,6.0,18.0,1,2.0,41.0,,,,
2015-16,6768323,33,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,2.0,,3.0,15.0,12.0,25.0,,1.0,3.0,,,,3.0,,,1.0,7.0,5.0,,,3.0,,,,,1.0,2.0,,90.0,2.0,,,,,,,,,7.3,,,,1.0,,4.0,,9.0,,23.0,15.0,34.0,2,4.0,48.0,,,,
2015-16,6768323,33,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,9.0,9.0,2.0,11.0,,,12.0,,,,,,,,,,,1.0,,,,2.0,,,,,90.0,,,,,,,,,1.0,7.3,2.0,6.0,,1.0,,,,21.0,,21.0,2.0,23.0,0,,39.0,,,,
2015-16,6768323,33,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768323,33,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,False,1.0,,,10.0,6.0,15.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,45.0,,,,,,,,,,6.6,,,,,,1.0,,3.0,,11.0,8.0,18.0,0,,19.0,,,,
2015-16,6768323,33,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,1.0,12.0,3.0,15.0,,,2.0,,,1.0,,,,2.0,4.0,2.0,,,,,,,,2.0,1.0,,59.0,1.0,,,,,,,,,6.4,,,,,4.0,2.0,,2.0,,16.0,4.0,18.0,2,,31.0,,,2.0,
2015-16,6768323,33,57,Watford,Home,14046,28160,Mario Suárez,mario-suarez,D,True,,,,3.0,1.0,4.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,8.0,,,,,,,,,,6.9,,,,,1.0,,,,,3.0,1.0,4.0,0,,6.0,,,1.0,
2015-16,6768323,33,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768323,33,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,4.0,15.0,12.0,27.0,2.0,2.0,6.0,,,1.0,2.0,,,,7.0,8.0,,,2.0,,,,,1.0,,,82.0,,,,,,,,,,6.8,,,,,1.0,,,7.0,,23.0,15.0,38.0,1,5.0,51.0,,1.0,,
2015-16,6768323,33,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,False,,,4.0,6.0,8.0,14.0,,1.0,6.0,,,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,4.0,1.0,,90.0,,,,,,,,,,7.7,,,3.0,3.0,,,,12.0,,13.0,12.0,25.0,4,2.0,52.0,,,,
2015-16,6768323,33,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,18.0,7.0,25.0,9.0,9.0,3.0,,,,,,,,11.0,11.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,,,6.9,,,,3.0,,2.0,,1.0,1.0,33.0,7.0,38.0,0,,49.0,,3.0,,
2015-16,6768323,33,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,3.0,9.0,8.0,17.0,2.0,5.0,5.0,,,,,,,1.0,3.0,10.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,,7.4,,,,3.0,,,,10.0,,15.0,11.0,26.0,0,4.0,41.0,,1.0,,
2015-16,6768323,33,57,Watford,Home,27714,44604,Nordin Amrabat,nordin-amrabat,M,True,1.0,,2.0,8.0,1.0,8.0,,,3.0,,,,,,,1.0,1.0,5.0,,,,,,,,1.0,1.0,,31.0,,,,,,,,,,7.1,,,,,1.0,1.0,,3.0,,10.0,1.0,10.0,0,2.0,19.0,1.0,2.0,1.0,
2015-16,6768323,33,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,9.0,4.0,13.0,3.0,3.0,3.0,,,,1.0,,,2.0,7.0,6.0,,,2.0,,,,,,,,90.0,1.0,,,,,,,,,6.7,,,1.0,,2.0,2.0,,,2.0,14.0,5.0,17.0,2,,29.0,1.0,1.0,2.0,
2015-16,6768323,33,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,3.0,9.0,9.0,18.0,1.0,5.0,6.0,,,,1.0,,,1.0,4.0,7.0,1.0,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,,6.3,,,1.0,2.0,,,,9.0,,14.0,14.0,28.0,1,2.0,38.0,,,,
2015-16,6768323,33,57,Watford,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768323,33,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,2.0,,2.0,12.0,3.0,13.0,1.0,1.0,6.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,1.0,,45.0,,,,,,,,,,6.9,,,1.0,1.0,3.0,7.0,,5.0,,22.0,5.0,20.0,1,,40.0,4.0,,2.0,
2015-16,6768323,33,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,False,,,3.0,13.0,8.0,21.0,,1.0,7.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,,6.6,,,,5.0,,2.0,,5.0,,18.0,11.0,27.0,0,,47.0,1.0,,,
2015-16,6768323,33,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768348,34,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,,,2.0,6.0,14.0,20.0,,3.0,6.0,,,,4.0,,,1.0,9.0,5.0,,,3.0,,1.0,,,3.0,,,90.0,1.0,1.0,,,,,,,,7.2,,,,1.0,1.0,,,7.0,,17.0,16.0,33.0,1,2.0,49.0,2.0,,,
2015-16,6768348,34,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,2.0,8.0,4.0,5.0,9.0,,,11.0,,,,,,,,1.0,,,,1.0,,,3.0,,,,,90.0,,,,1.0,,2.0,,,1.0,7.9,3.0,4.0,,1.0,,,2.0,23.0,,19.0,5.0,24.0,0,,39.0,,,,
2015-16,6768348,34,57,Watford,Away,11654,21123,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2015-16,6768348,34,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,False,,,,17.0,14.0,31.0,3.0,1.0,5.0,,,,3.0,,,2.0,8.0,9.0,,1.0,,,,,,2.0,3.0,,89.0,2.0,,,,,,,,,7.5,,,1.0,,1.0,,,,,21.0,17.0,38.0,3,4.0,54.0,,3.0,1.0,
2015-16,6768348,34,57,Watford,Away,14046,28160,Mario Suárez,mario-suarez,D,True,,,1.0,5.0,2.0,7.0,,1.0,3.0,,,1.0,1.0,,,1.0,3.0,3.0,,,1.0,,,,,,,,24.0,,,,,,,,,,6.7,,,1.0,1.0,,,,3.0,,9.0,4.0,13.0,2,2.0,20.0,,,,
2015-16,6768348,34,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,2.0,3.0,9.0,12.0,2.0,1.0,3.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,,6.9,,,,6.0,,,,7.0,,8.0,11.0,19.0,0,1.0,29.0,,,,
2015-16,6768348,34,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,7.0,16.0,27.0,43.0,1.0,,13.0,,,,1.0,,,1.0,5.0,7.0,,,2.0,,,,,2.0,1.0,,90.0,,1.0,,1.0,,,,,,7.1,,,,4.0,3.0,,,9.0,,21.0,28.0,49.0,0,1.0,68.0,1.0,3.0,3.0,
2015-16,6768348,34,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768348,34,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,3.0,13.0,4.0,17.0,7.0,8.0,5.0,,,1.0,,,,1.0,8.0,8.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,,,6.7,,,,3.0,,,,5.0,,22.0,7.0,29.0,2,,47.0,5.0,,,
2015-16,6768348,34,57,Watford,Away,27714,44604,Nordin Amrabat,nordin-amrabat,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768348,34,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,10.0,6.0,16.0,1.0,1.0,3.0,,,,4.0,,,4.0,10.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,,,6.3,,,,,1.0,,,,,13.0,9.0,22.0,0,,37.0,5.0,2.0,1.0,
