season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1379875,12,14,Liverpool,Away,26940,55548,Jay Spearing,jay-spearing,M,True,,,,,,
2010-11,1379875,12,14,Liverpool,Away,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379875,12,14,Liverpool,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379875,12,14,Liverpool,Away,39472,58786,Martin Kelly,martin-kelly,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379875,12,14,Liverpool,Away,39473,44564,Martin Hansen,martin-hansen,G,True,,,,,,
2010-11,1379875,12,14,Liverpool,Away,40676,59948,Nathan Eccleston,nathan-eccleston,F,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,251,9602,Christian Poulsen,christian-poulsen,M,True,,,,,,
2010-11,1379887,13,14,Liverpool,Away,701,1814,Steven Gerrard,steven-gerrard,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,819,9631,Brad Jones,brad-jones,G,True,,,,,,
2010-11,1379887,13,14,Liverpool,Away,1281,1413,Paul Konchesky,paul-konchesky,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,13329,41106,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1379887,13,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379887,13,14,Liverpool,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,
2010-11,1379887,13,14,Liverpool,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,
2010-11,1379898,14,14,Liverpool,Home,251,9602,Christian Poulsen,christian-poulsen,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,819,9631,Brad Jones,brad-jones,G,True,,,,,,
2010-11,1379898,14,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,1281,1413,Paul Konchesky,paul-konchesky,D,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,0.0,0.0,16.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,83.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,
2010-11,1379898,14,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,0.0,0.0,7.0,0.0,,0.0
2010-11,1379898,14,14,Liverpool,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,
2010-11,1379898,14,14,Liverpool,Home,40676,59948,Nathan Eccleston,nathan-eccleston,F,True,,,,,,
2010-11,1379909,15,14,Liverpool,Away,251,9602,Christian Poulsen,christian-poulsen,M,True,,,,,,
2010-11,1379909,15,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,0.0,0.0,86.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,819,9631,Brad Jones,brad-jones,G,True,,,,,,
2010-11,1379909,15,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,1281,1413,Paul Konchesky,paul-konchesky,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,
2010-11,1379909,15,14,Liverpool,Away,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,0.0,0.0,16.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,1.0,90.0,1.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,13329,41106,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1379909,15,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379909,15,14,Liverpool,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,
2010-11,1379917,16,14,Liverpool,Home,251,9602,Christian Poulsen,christian-poulsen,M,True,,,,,,
2010-11,1379917,16,14,Liverpool,Home,819,9631,Brad Jones,brad-jones,G,True,,,,,,
2010-11,1379917,16,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,1208,2060,Joe Cole,joe-cole,M,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,1281,1413,Paul Konchesky,paul-konchesky,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,1.0,76.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,False,0.0,0.0,83.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,13329,41106,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1379917,16,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,27234,43191,Lucas Leiva,lucas-leiva,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379917,16,14,Liverpool,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,
2010-11,1379917,16,14,Liverpool,Home,39472,58786,Martin Kelly,martin-kelly,D,True,0.0,0.0,7.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,251,9602,Christian Poulsen,christian-poulsen,M,True,,,,,,
2010-11,1379927,17,14,Liverpool,Away,819,9631,Brad Jones,brad-jones,G,True,,,,,,
2010-11,1379927,17,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,1208,2060,Joe Cole,joe-cole,M,True,,,,,,
2010-11,1379927,17,14,Liverpool,Away,1281,1413,Paul Konchesky,paul-konchesky,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,,,,,,
2010-11,1379927,17,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,13329,41106,Milan Jovanović,milan-jovanovic,F,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,False,0.0,0.0,72.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379927,17,14,Liverpool,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,
2010-11,1588355,18,14,Liverpool,Home,251,9602,Christian Poulsen,christian-poulsen,M,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,701,1814,Steven Gerrard,steven-gerrard,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,1208,2060,Joe Cole,joe-cole,M,True,,,,,,
2010-11,1588355,18,14,Liverpool,Home,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,True,,,,,,
2010-11,1588355,18,14,Liverpool,Home,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,37096,46506,Péter Gulácsi,peter-gulacsi,G,True,,,,,,
2010-11,1588355,18,14,Liverpool,Home,39472,58786,Martin Kelly,martin-kelly,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588355,18,14,Liverpool,Home,49245,60490,Danny Wilson,danny-wilson,D,True,,,,,,
2010-11,1588355,18,14,Liverpool,Home,99524,43016,Dani Pacheco,dani-pacheco,M,True,,,,,,
2010-11,1588800,19,14,Liverpool,Away,251,9602,Christian Poulsen,christian-poulsen,M,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,1281,1413,Paul Konchesky,paul-konchesky,D,True,,,,,,
2010-11,1588800,19,14,Liverpool,Away,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,76.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,True,,,,,,
2010-11,1588800,19,14,Liverpool,Away,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,8510,21094,Daniel Agger,daniel-agger,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,
2010-11,1588800,19,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,13329,41106,Milan Jovanović,milan-jovanovic,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,37096,46506,Péter Gulácsi,peter-gulacsi,G,True,,,,,,
2010-11,1588800,19,14,Liverpool,Away,39472,58786,Martin Kelly,martin-kelly,D,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1588800,19,14,Liverpool,Away,49245,60490,Danny Wilson,danny-wilson,D,True,,,,,,
2010-11,1379954,20,14,Liverpool,Home,251,9602,Christian Poulsen,christian-poulsen,M,True,,,,,,
2010-11,1379954,20,14,Liverpool,Home,701,1814,Steven Gerrard,steven-gerrard,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,819,9631,Brad Jones,brad-jones,G,True,,,,,,
2010-11,1379954,20,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,1208,2060,Joe Cole,joe-cole,M,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,1281,1413,Paul Konchesky,paul-konchesky,D,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,True,0.0,0.0,28.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,True,,,,,,
2010-11,1379954,20,14,Liverpool,Home,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,True,,,,,,
2010-11,1379954,20,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,False,0.0,0.0,62.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379954,20,14,Liverpool,Home,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,251,9602,Christian Poulsen,christian-poulsen,M,True,,,,,,
2010-11,1379964,21,14,Liverpool,Home,701,1814,Steven Gerrard,steven-gerrard,M,True,2.0,0.0,69.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,819,9631,Brad Jones,brad-jones,G,True,,,,,,
2010-11,1379964,21,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,1208,2060,Joe Cole,joe-cole,M,True,0.0,1.0,8.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,
2010-11,1379964,21,14,Liverpool,Home,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,21.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,0.0,0.0,89.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,False,0.0,0.0,82.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379964,21,14,Liverpool,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,
2010-11,1379978,22,14,Liverpool,Away,251,9602,Christian Poulsen,christian-poulsen,M,True,,,,,,
2010-11,1379978,22,14,Liverpool,Away,701,1814,Steven Gerrard,steven-gerrard,M,False,0.0,1.0,90.0,0.0,1.0,0.0
2010-11,1379978,22,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,1208,2060,Joe Cole,joe-cole,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,1281,1413,Paul Konchesky,paul-konchesky,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,2221,4719,Dirk Kuyt,dirk-kuyt,M,True,0.0,0.0,32.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,58.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,8510,21094,Daniel Agger,daniel-agger,D,True,0.0,0.0,39.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,False,0.0,0.0,51.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,13329,41106,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1379978,22,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379978,22,14,Liverpool,Away,37096,46506,Péter Gulácsi,peter-gulacsi,G,True,,,,,,
2010-11,1379978,22,14,Liverpool,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,
2010-11,1379984,23,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,1208,2060,Joe Cole,joe-cole,M,True,,,,,,
2010-11,1379984,23,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,
2010-11,1379984,23,14,Liverpool,Home,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,,,,,,
2010-11,1379984,23,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,1.0,80.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,26937,8432,Pepe Reina,pepe-reina,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,26940,55548,Jay Spearing,jay-spearing,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,27234,43191,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,37096,46506,Péter Gulácsi,peter-gulacsi,G,True,,,,,,
2010-11,1379984,23,14,Liverpool,Home,39472,58786,Martin Kelly,martin-kelly,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379984,23,14,Liverpool,Home,99524,43016,Dani Pacheco,dani-pacheco,M,True,,,,,,
2010-11,1380001,24,14,Liverpool,Away,251,9602,Christian Poulsen,christian-poulsen,M,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1380001,24,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380001,24,14,Liverpool,Away,1208,2060,Joe Cole,joe-cole,M,True,,,,,,
2010-11,1380001,24,14,Liverpool,Away,2221,4719,Dirk Kuyt,dirk-kuyt,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1380001,24,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1380001,24,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,0.0,0.0,9.0,0.0,,0.0
