season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243705,28,14,Liverpool,Away,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243674,29,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,1.0,,2.0,49.0,25.0,73.0,,2.0,6.0,,,,,1.0,,1.0,2.0,7.0,,,1.0,,,,,1.0,,,90.0,1.0,3.0,,,,,18.0,,8.3,,,,4.0,,6.0,,4.0,,61.0,29.0,84.0,1,2.0,116.0,1.0,3.0,,1.0
2019-20,8243674,29,14,Liverpool,Home,10343,11948,Andy Lonergan,andy-lonergan,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243674,29,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,1.0,27.0,9.0,36.0,3.0,1.0,3.0,,,2.0,,,,,6.0,5.0,,,2.0,,,,,2.0,1.0,,84.0,,,,,,,17.0,,6.7,,,1.0,1.0,6.0,2.0,,3.0,,40.0,10.0,48.0,3,,71.0,1.0,,4.0,
2019-20,8243674,29,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,6.0,2.0,8.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,1.0,,6.7,,,,,,,,,,7.0,2.0,9.0,0,1.0,11.0,,,,1.0
2019-20,8243674,29,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,26.0,14.0,40.0,2.0,,5.0,,,,,,,1.0,3.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,4.0,,6.8,,,,,,,,3.0,,28.0,15.0,43.0,0,1.0,47.0,,2.0,,
2019-20,8243674,29,14,Liverpool,Home,50539,60706,Adrián,adrian,G,False,,3.0,6.0,2.0,11.0,13.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,3.0,1.0,6.7,1.0,2.0,,4.0,,,3.0,9.0,,4.0,12.0,16.0,0,,25.0,,,,
2019-20,8243674,29,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243674,29,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,20.0,7.0,27.0,1.0,,4.0,,2.0,,1.0,,,,4.0,2.0,,,,,,,,1.0,,,89.0,1.0,,,,,,12.0,,5.9,,,2.0,,4.0,,,1.0,,27.0,7.0,34.0,3,,46.0,3.0,,2.0,
2019-20,8243674,29,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,7.0,64.0,58.0,122.0,4.0,6.0,6.0,1.0,,,,,,,4.0,7.0,,,,1.0,,,,,2.0,,90.0,1.0,,,,,,10.0,,8.0,,,,2.0,,,,12.0,,73.0,59.0,132.0,1,,138.0,,1.0,,
2019-20,8243674,29,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243674,29,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,1.0,31.0,7.0,37.0,2.0,2.0,4.0,1.0,,,,,,,3.0,7.0,,,2.0,,1.0,,,,3.0,,90.0,2.0,,,,,,19.0,,8.4,,,,,4.0,3.0,,2.0,1.0,47.0,7.0,51.0,2,,67.0,3.0,1.0,4.0,
2019-20,8243674,29,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2019-20,8243674,29,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,31.0,6.0,37.0,,1.0,5.0,,,1.0,,,,,5.0,8.0,,,4.0,1.0,1.0,,1.0,1.0,2.0,,90.0,1.0,,,,,,19.0,,8.5,,,1.0,1.0,5.0,3.0,,1.0,,40.0,11.0,48.0,3,1.0,76.0,2.0,3.0,3.0,1.0
2019-20,8243674,29,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,,45.0,12.0,57.0,1.0,3.0,2.0,,,,3.0,,,,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,6.0,,6.5,,,,2.0,,,,1.0,,46.0,16.0,62.0,0,,67.0,1.0,,,
2019-20,8243674,29,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,1.0,,9.0,66.0,47.0,112.0,3.0,4.0,6.0,,,,1.0,,,,4.0,5.0,,,,,,,,4.0,,,90.0,,,,,,,19.0,,7.2,,,,3.0,,1.0,,15.0,,75.0,55.0,129.0,0,,141.0,1.0,2.0,,
2019-20,8243674,29,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243674,29,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,2.0,45.0,15.0,59.0,2.0,,7.0,1.0,,1.0,1.0,,,1.0,4.0,3.0,,,,,,,,1.0,2.0,,90.0,,,,,,,31.0,,7.4,,,,3.0,1.0,15.0,,8.0,,68.0,19.0,72.0,1,2.0,110.0,1.0,,1.0,1.0
2019-20,8243674,29,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684156,30,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,,,1.0,7.0,4.0,11.0,2.0,1.0,5.0,,,,2.0,,,1.0,6.0,2.0,,,1.0,,,,,1.0,,,43.0,,,,,,,9.0,,6.3,,,,,,,,2.0,,11.0,4.0,15.0,0,1.0,26.0,1.0,,,1.0
2019-20,8684156,30,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,1.0,,1.0,6.0,2.0,7.0,4.0,,2.0,,,,,,,2.0,6.0,4.0,,,1.0,,,,,1.0,,,45.0,,,,,,,7.0,,6.6,,,,,3.0,1.0,,1.0,,6.0,3.0,8.0,0,,20.0,4.0,1.0,3.0,
2019-20,8684156,30,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,True,,,1.0,8.0,2.0,10.0,1.0,,1.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,25.0,,,,,,,1.0,,6.4,,,,,,,,1.0,,8.0,2.0,10.0,0,1.0,13.0,,,,
2019-20,8684156,30,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,True,,,1.0,4.0,9.0,13.0,2.0,3.0,2.0,,,1.0,1.0,,,,3.0,3.0,,,,,,,,1.0,,,17.0,,,,,,,4.0,,6.6,,,,1.0,,,,3.0,,7.0,10.0,17.0,1,,22.0,,1.0,,
2019-20,8684156,30,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,6.0,35.0,22.0,57.0,,,4.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,21.0,,7.0,,,,,,4.0,,9.0,,55.0,23.0,74.0,0,2.0,83.0,,,,1.0
2019-20,8684156,30,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684156,30,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,5.0,29.0,28.0,57.0,,6.0,3.0,,,,,,,,,7.0,,,,,,,,,,,73.0,,,,,,,5.0,,7.3,,,1.0,,,,,6.0,,32.0,29.0,61.0,1,1.0,67.0,1.0,1.0,,
2019-20,8684156,30,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,13.0,4.0,17.0,1.0,1.0,4.0,,,,1.0,,,1.0,6.0,2.0,,,1.0,,,,,1.0,1.0,,65.0,,,,,,,10.0,,6.6,,,1.0,,3.0,,,,1.0,19.0,4.0,23.0,1,,31.0,1.0,,1.0,
2019-20,8684156,30,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,20.0,54.0,74.0,1.0,10.0,5.0,,,,,,,,2.0,11.0,,,1.0,,,,,,,,90.0,1.0,,,,,,10.0,,7.4,,,,2.0,,,,10.0,,28.0,56.0,84.0,1,,90.0,,1.0,,
2019-20,8684156,30,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,False,,,,7.0,4.0,11.0,1.0,,,,,1.0,,,,2.0,6.0,2.0,,,1.0,,,,,,,,45.0,,,,,,,7.0,,6.5,,,1.0,,2.0,,,,,9.0,4.0,13.0,2,2.0,24.0,1.0,,,2.0
2019-20,8684156,30,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684156,30,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,1.0,4.0,3.0,7.0,,1.0,3.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,25.0,,,,,,,4.0,,6.6,,,,,,,,1.0,,6.0,3.0,9.0,0,,14.0,2.0,1.0,,
2019-20,8684156,30,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,21.0,3.0,24.0,5.0,1.0,5.0,,,,,,,4.0,10.0,13.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,14.0,,7.3,,,,,3.0,1.0,,1.0,,28.0,3.0,30.0,0,3.0,53.0,2.0,6.0,3.0,3.0
2019-20,8684156,30,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,3.0,25.0,33.0,58.0,1.0,3.0,8.0,,,,1.0,,,,4.0,7.0,,,3.0,,,,,1.0,,,90.0,1.0,,,,,,5.0,,7.2,,,,,,,,3.0,,28.0,34.0,62.0,1,3.0,74.0,,1.0,,2.0
2019-20,8684156,30,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,2.0,2.0,26.0,28.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,3.0,,7.5,3.0,3.0,,,,,1.0,5.0,,5.0,26.0,31.0,0,,36.0,,,,
2019-20,8684156,30,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,4.0,21.0,19.0,40.0,3.0,2.0,3.0,,,,,,,1.0,4.0,2.0,,,,,,,,1.0,,,47.0,,1.0,,,,,7.0,,6.8,,,,,,1.0,,5.0,,26.0,19.0,44.0,0,,53.0,1.0,,,
2019-20,8684156,30,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,False,,,,28.0,9.0,37.0,,,7.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,1.0,1.0,,65.0,,,,,,,7.0,,6.8,,,1.0,,,,,1.0,,31.0,11.0,42.0,1,2.0,52.0,,,,2.0
2019-20,8684156,30,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,3.0,40.0,17.0,54.0,1.0,1.0,3.0,,,1.0,,,,1.0,3.0,2.0,,,,,,,,1.0,3.0,,90.0,1.0,1.0,,,,,32.0,,7.5,,,,,1.0,12.0,,12.0,,64.0,19.0,71.0,2,1.0,109.0,2.0,,,1.0
2019-20,8684156,30,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684156,30,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,3.0,24.0,7.0,31.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,26.0,,,,,,,6.0,,6.7,,,1.0,,,,,3.0,,26.0,7.0,33.0,1,,42.0,3.0,,,
2019-20,8684161,31,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,49.0,15.0,64.0,2.0,,10.0,,1.0,,1.0,,,2.0,6.0,3.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,11.0,,6.8,,,2.0,,,,,2.0,,55.0,17.0,72.0,3,2.0,87.0,1.0,1.0,,1.0
2019-20,8684161,31,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,6.0,37.0,13.0,49.0,,,8.0,,,,2.0,,,1.0,4.0,3.0,,,1.0,,,,1.0,2.0,,,64.0,,,,,,,8.0,,7.2,,,2.0,,1.0,2.0,,8.0,,43.0,14.0,55.0,2,2.0,65.0,,,1.0,1.0
2019-20,8684161,31,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,15.0,4.0,19.0,2.0,,3.0,,,,,,,3.0,6.0,3.0,,,1.0,,,,,1.0,,,74.0,1.0,,,,,,12.0,,6.6,,,,,,,,,,21.0,4.0,25.0,1,3.0,38.0,3.0,,,1.0
2019-20,8684161,31,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,8.0,78.0,51.0,129.0,1.0,4.0,8.0,,1.0,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,10.0,,7.5,,,1.0,,,,,10.0,,86.0,53.0,139.0,2,,143.0,,1.0,,
2019-20,8684161,31,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,7.0,1.0,8.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,16.0,,,,,,,3.0,,6.6,,,,,,,,,,9.0,1.0,10.0,0,1.0,12.0,,,,1.0
2019-20,8684161,31,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,4.0,46.0,6.0,52.0,,,1.0,1.0,,2.0,2.0,,,5.0,7.0,1.0,,,,1.0,1.0,,,,2.0,,90.0,1.0,,,,,,23.0,,8.6,,,2.0,,1.0,1.0,,5.0,,62.0,6.0,67.0,5,,82.0,2.0,,1.0,
2019-20,8684161,31,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,4.0,35.0,4.0,38.0,,1.0,5.0,1.0,,,1.0,,,1.0,4.0,3.0,,,,,1.0,,,,5.0,,84.0,1.0,,,,,,12.0,,8.1,,,,,4.0,1.0,,4.0,,42.0,5.0,46.0,1,,56.0,1.0,,2.0,
2019-20,8684161,31,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,5.0,60.0,31.0,91.0,2.0,1.0,4.0,1.0,,,,,,,4.0,8.0,,,2.0,1.0,1.0,,,2.0,1.0,,90.0,1.0,,,,,,3.0,,9.4,,,1.0,,,,,5.0,,61.0,32.0,93.0,2,6.0,107.0,1.0,2.0,,5.0
2019-20,8684161,31,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,2.0,,18.0,18.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,,6.8,,,,,,,,3.0,,1.0,18.0,19.0,0,,23.0,,,,
2019-20,8684161,31,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,,60.0,13.0,72.0,2.0,1.0,5.0,,,,1.0,,,,5.0,2.0,,,1.0,1.0,,,,2.0,2.0,,84.0,,,,,,,19.0,,7.1,,,1.0,,1.0,4.0,,2.0,,74.0,13.0,83.0,1,1.0,105.0,3.0,,,
2019-20,8684161,31,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,10.0,63.0,47.0,110.0,2.0,6.0,9.0,,,,1.0,,,,3.0,7.0,,1.0,,,,,,6.0,,,90.0,,,,,,,11.0,,7.3,,,,,,,,13.0,,71.0,50.0,121.0,0,,130.0,,1.0,,
2019-20,8684161,31,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,2.0,12.0,2.0,14.0,,,1.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,2.0,,6.7,,,,,,1.0,,2.0,,14.0,2.0,15.0,0,,16.0,,,,
2019-20,8684161,31,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,5.0,36.0,16.0,50.0,,,7.0,,,,1.0,,,1.0,3.0,1.0,,,,,1.0,,,1.0,,,74.0,1.0,,,,,,20.0,,7.4,,,,,1.0,7.0,,9.0,,46.0,20.0,59.0,1,1.0,80.0,4.0,,,
2019-20,8684161,31,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,2.0,18.0,5.0,23.0,,1.0,5.0,,,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,16.0,1.0,,,,,,5.0,,7.4,,,,,1.0,1.0,,3.0,,20.0,5.0,24.0,2,2.0,35.0,2.0,,1.0,1.0
2019-20,8684161,31,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,1.0,9.0,1.0,10.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,5.0,,6.7,,,,,2.0,3.0,,1.0,,13.0,1.0,11.0,0,,17.0,,,1.0,
2019-20,8684174,32,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684174,32,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,4.0,8.0,8.0,16.0,,1.0,2.0,,,1.0,,,,1.0,2.0,3.0,,,,,,,,,,,45.0,,,1.0,,,,7.0,,6.3,,,,,2.0,2.0,,5.0,,11.0,8.0,17.0,1,,29.0,1.0,1.0,1.0,
2019-20,8684174,32,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,5.0,15.0,20.0,,,6.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,62.0,,,,,,,5.0,,6.4,,,,2.0,,,,,,10.0,15.0,25.0,0,1.0,29.0,,,,1.0
2019-20,8684174,32,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,7.0,28.0,40.0,68.0,,,11.0,1.0,,,,,,1.0,2.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,10.0,,7.2,,,,,,,,8.0,,31.0,43.0,74.0,0,3.0,85.0,2.0,,,2.0
2019-20,8684174,32,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684174,32,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,6.0,8.0,14.0,1.0,,2.0,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,62.0,1.0,,,,,,6.0,,6.4,,,,,2.0,,,1.0,,8.0,8.0,16.0,2,,28.0,3.0,,1.0,
2019-20,8684174,32,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,14.0,46.0,60.0,1.0,,7.0,,,,,1.0,,,1.0,1.0,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,10.0,,6.9,,,,3.0,,,,11.0,,22.0,48.0,70.0,0,,78.0,,1.0,,
2019-20,8684174,32,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,1.0,,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,11.0,,,,,,,,,6.4,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2019-20,8684174,32,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,11.0,5.0,16.0,,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,2.0,,90.0,2.0,,,,,,8.0,,7.0,,,1.0,,,2.0,,2.0,,15.0,6.0,19.0,4,,30.0,1.0,,,
2019-20,8684174,32,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,4.0,,4.0,1.0,,,,,1.0,1.0,,,,3.0,,,,,,,,,,2.0,,28.0,,,,,,,2.0,,6.5,,,,,1.0,,,,,5.0,,5.0,1,,9.0,,,,
2019-20,8684174,32,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,11.0,5.0,16.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,2.0,5.0,6.0,,,,,,,,,1.0,,85.0,,,,,,,13.0,,6.1,,,1.0,,1.0,2.0,,1.0,1.0,17.0,6.0,21.0,2,1.0,38.0,3.0,2.0,1.0,1.0
2019-20,8684174,32,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,1.0,12.0,55.0,67.0,1.0,3.0,6.0,,,,3.0,,,,4.0,6.0,,,,,,,,2.0,,,90.0,,1.0,,,,,9.0,,6.5,,,,2.0,1.0,,,5.0,,19.0,57.0,76.0,0,1.0,88.0,,1.0,1.0,1.0
2019-20,8684174,32,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,3.0,,24.0,24.0,,1.0,6.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,1.0,,5.0,,5.6,,2.0,,,,,,8.0,,1.0,28.0,29.0,0,,36.0,,,,
2019-20,8684174,32,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,16.0,23.0,38.0,3.0,1.0,3.0,,,,2.0,,,1.0,7.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,15.0,,5.9,,,,1.0,,5.0,,4.0,,26.0,25.0,46.0,0,1.0,65.0,2.0,1.0,,
2019-20,8684174,32,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,3.0,8.0,41.0,49.0,1.0,,1.0,,,,,,,,3.0,1.0,,,2.0,,,,,,,,45.0,,,,1.0,,,8.0,,5.4,,,,,,,,9.0,,16.0,41.0,57.0,0,1.0,58.0,,,,1.0
2019-20,8684174,32,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,True,,,1.0,21.0,7.0,28.0,,1.0,2.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,28.0,,,,,,,3.0,,6.7,,,,,1.0,1.0,,1.0,1.0,23.0,8.0,30.0,0,,33.0,,,1.0,
2019-20,8684174,32,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,6.0,19.0,23.0,41.0,,,6.0,1.0,,1.0,,,,,1.0,5.0,,1.0,,,,,,3.0,1.0,,76.0,,,,,,,16.0,,6.9,,,,,1.0,5.0,,10.0,,29.0,25.0,49.0,1,5.0,73.0,2.0,,,2.0
2019-20,8684174,32,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684174,32,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,1.0,,1.0,7.0,7.0,13.0,,2.0,2.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,1.0,,14.0,,,,,,,7.0,,7.0,,,,,,4.0,,1.0,,11.0,9.0,16.0,0,,29.0,,1.0,,
2019-20,8684174,32,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692230,33,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,22.0,3.0,25.0,,,3.0,,,,,,,,5.0,2.0,,,5.0,,,,,1.0,,,61.0,,,,,,,13.0,,6.6,,,,1.0,,2.0,,2.0,,33.0,3.0,34.0,0,1.0,44.0,2.0,1.0,,1.0
2019-20,8692230,33,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,True,,,1.0,15.0,2.0,17.0,,,4.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,,1.0,,29.0,,,,,,,6.0,,6.8,,,,,2.0,,,1.0,,19.0,2.0,21.0,0,1.0,31.0,1.0,1.0,2.0,1.0
2019-20,8692230,33,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,1.0,25.0,8.0,33.0,,2.0,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,29.0,,1.0,,,,,8.0,,6.7,,,,,1.0,,,8.0,,32.0,9.0,41.0,0,,44.0,,,1.0,
2019-20,8692230,33,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692230,33,14,Liverpool,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692230,33,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,10.0,2.0,12.0,1.0,,2.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,29.0,1.0,,,,,,5.0,,6.8,,,,,1.0,,,,,14.0,2.0,16.0,1,,21.0,1.0,,1.0,
