season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1379613,2,111,Wigan_Athletic,Home,789,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379613,2,8,Chelsea,Away,1216,Frank Lampard,frank-lampard,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379613,2,8,Chelsea,Away,3300,Michael Essien,michael-essien,M,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1379613,2,8,Chelsea,Away,7311,John Obi Mikel,john-obi-mikel,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379613,2,8,Chelsea,Away,10086,Salomon Kalou,salomon-kalou,M,True,0.0,2.0,20.0,0.0,,0.0
2010-11,1379613,2,111,Wigan_Athletic,Home,14209,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1379613,2,111,Wigan_Athletic,Home,35528,Jordi Gómez,jordi-gomez,M,True,,,,,,
2010-11,1379613,2,111,Wigan_Athletic,Home,38582,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379613,2,111,Wigan_Athletic,Home,39282,James McArthur,james-mcarthur,M,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379613,2,111,Wigan_Athletic,Home,39283,James McCarthy,james-mccarthy,M,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1379614,3,7,Aston_Villa,Home,727,Stephen Warnock,stephen-warnock,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379614,3,7,Aston_Villa,Home,816,Stewart Downing,stewart-downing,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379614,3,11,Everton,Away,1152,Mikel Arteta,mikel-arteta,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379614,3,11,Everton,Away,1161,Leon Osman,leon-osman,M,True,,,,,,
2010-11,1379614,3,11,Everton,Away,1924,Steven Pienaar,steven-pienaar,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379614,3,7,Aston_Villa,Home,9041,Stiliyan Petrov,stiliyan-petrov,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379614,3,7,Aston_Villa,Home,9740,Nigel Reo-Coker,nigel-reo-coker,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379614,3,11,Everton,Away,10932,Diniyar Bilyaletdinov,diniyar-bilyaletdinov,M,True,,,,,,
2010-11,1379614,3,7,Aston_Villa,Home,45682,Barry Bannan,barry-bannan,M,True,,,,,,
2010-11,1379614,3,7,Aston_Villa,Home,47737,Marc Albrighton,marc-albrighton,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379615,3,3,Arsenal,Away,108,Tomáš Rosický,tomas-rosicky,M,True,0.0,0.0,22.0,0.0,,0.0
2010-11,1379615,3,3,Arsenal,Away,518,Cesc Fàbregas,cesc-fabregas,M,False,0.0,0.0,68.0,0.0,,0.0
2010-11,1379615,3,5,Blackburn_Rovers,Home,573,David Dunn,david-dunn,M,True,0.0,0.0,34.0,0.0,,0.0
2010-11,1379615,3,5,Blackburn_Rovers,Home,601,Brett Emerton,brett-emerton,M,True,,,,,,
2010-11,1379615,3,5,Blackburn_Rovers,Home,605,Morten Gamst Pedersen,morten-gamst-pedersen,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379615,3,3,Arsenal,Away,1006,Abou Diaby,abou-diaby,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379615,3,5,Blackburn_Rovers,Home,2988,Vincenzo Grella,vincenzo-grella,M,False,0.0,0.0,56.0,0.0,,0.0
2010-11,1379615,3,3,Arsenal,Away,10501,Theo Walcott,theo-walcott,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379615,3,3,Arsenal,Away,10906,Andrey Arshavin,andrey-arshavin,M,False,0.0,1.0,83.0,0.0,,0.0
2010-11,1379615,3,3,Arsenal,Away,12987,Alex Song,alex-song,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379615,3,3,Arsenal,Away,38094,Jack Wilshere,jack-wilshere,M,True,0.0,0.0,7.0,0.0,,0.0
2010-11,1379615,3,5,Blackburn_Rovers,Home,51652,Steven​ N'Zonzi,steven-n-zonzi,M,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379616,3,54,Fulham,Away,1020,Jonathan Greening,jonathan-greening,M,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379616,3,54,Fulham,Away,1027,Zoltán Gera,zoltan-gera,M,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379616,3,54,Fulham,Away,1298,Danny Murphy,daniel-benjamin-murphy,M,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1379616,3,92,Blackpool,Home,9360,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379616,3,54,Fulham,Away,9865,Mousa Dembélé,mousa-dembele,M,False,2.0,0.0,90.0,0.0,,0.0
2010-11,1379616,3,92,Blackpool,Home,9968,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379616,3,54,Fulham,Away,12743,Clint Dempsey,clint-dempsey,M,True,0.0,0.0,31.0,0.0,,0.0
2010-11,1379616,3,54,Fulham,Away,14112,Dickson Etuhu,dickson-etuhu,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379616,3,92,Blackpool,Home,15434,Ludovic Sylvestre,ludovic-sylvestre,M,True,,,,,,
2010-11,1379616,3,54,Fulham,Away,18514,Bjorn Helge Riise,bjorn-helge-riise,M,True,,,,,,
2010-11,1379616,3,92,Blackpool,Home,20281,Ishmel Demontagnac,ishmel-demontagnac,M,True,,,,,,
2010-11,1379616,3,54,Fulham,Away,24811,Matthew Briggs,matthew-briggs,M,True,,,,,,
2010-11,1379616,3,54,Fulham,Away,1422129,Damien Duff,damien-duff,M,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379617,3,41,Birmingham_City,Away,524,Sebastian Larsson,sebastian-larsson,M,False,0.0,0.0,76.0,0.0,,0.0
2010-11,1379617,3,41,Birmingham_City,Away,798,Lee Bowyer,lee-bowyer,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,41,Birmingham_City,Away,9316,Barry Ferguson,barry-ferguson,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,10673,Mark Davies,mark-davies,M,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,14051,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,41,Birmingham_City,Away,14235,Craig Gardner,craig-gardner,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,38534,Stuart Holden,stuart-holden,M,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,38639,Chung-yong Lee,chung-yong-lee,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,41,Birmingham_City,Away,41581,Enric Valles,enric-valles,M,True,,,,,,
2010-11,1379617,3,41,Birmingham_City,Away,42023,Keith Fahey,keith-fahey,M,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379618,3,110,Stoke_City,Away,900,Rory Delap,rory-delap,M,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379618,3,8,Chelsea,Home,1216,Frank Lampard,frank-lampard,M,False,0.0,0.0,72.0,0.0,1.0,0.0
2010-11,1379618,3,8,Chelsea,Home,3300,Michael Essien,michael-essien,M,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379618,3,110,Stoke_City,Away,5495,Tuncay Şanlı,tuncay-sanli,M,True,,,,,,
2010-11,1379618,3,8,Chelsea,Home,7311,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379618,3,110,Stoke_City,Away,9710,Dean Whitehead,dean-whitehead,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379618,3,110,Stoke_City,Away,9736,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379618,3,8,Chelsea,Home,10086,Salomon Kalou,salomon-kalou,M,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1379618,3,110,Stoke_City,Away,10198,Danny Pugh,danny-pugh,M,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379618,3,110,Stoke_City,Away,10517,Michael Tonge,michael-tonge,M,True,,,,,,
2010-11,1379618,3,110,Stoke_City,Away,10535,Glenn Whelan,glenn-whelan,M,True,0.0,0.0,39.0,0.0,,0.0
2010-11,1379618,3,110,Stoke_City,Away,30402,Abdoulaye Faye,abdoulaye-faye,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379618,3,8,Chelsea,Home,33110,Ramires,ramires,M,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379619,3,14,Liverpool,Home,251,Christian Poulsen,christian-poulsen,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379619,3,35,West_Bromwich_Albion,Away,609,Steven Reid,steven-reid,M,True,,,,,,
2010-11,1379619,3,14,Liverpool,Home,701,Steven Gerrard,steven-gerrard,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379619,3,35,West_Bromwich_Albion,Away,822,James Morrison,james-morrison,M,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379619,3,14,Liverpool,Home,2221,Dirk Kuyt,dirk-kuyt,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379619,3,35,West_Bromwich_Albion,Away,6283,Somen Alfred Tchoyi,somen-alfred-tchoyi,M,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1379619,3,35,West_Bromwich_Albion,Away,9148,Graham Dorrans,graham-dorrans,M,False,0.0,0.0,75.0,0.0,,0.0
2010-11,1379619,3,35,West_Bromwich_Albion,Away,10540,Chris Brunt,chris-brunt,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379619,3,35,West_Bromwich_Albion,Away,18712,Youssouf Mulumbu,youssouf-mulumbu,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379619,3,14,Liverpool,Home,26940,Jay Spearing,jay-spearing,M,True,,,,,,
2010-11,1379619,3,14,Liverpool,Home,27234,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379619,3,14,Liverpool,Home,99524,Dani Pacheco,dani-pacheco,M,True,,,,,,
2010-11,1379620,3,1,Manchester_United,Home,754,Ryan Giggs,ryan-giggs,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,761,Paul Scholes,paul-scholes,M,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,765,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,938,Michael Carrick,michael-carrick,M,True,0.0,0.0,16.0,0.0,,0.0
2010-11,1379620,3,21,West_Ham_United,Away,1218,Scott Parker,scott-parker,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,21,West_Ham_United,Away,9741,Mark Noble,mark-noble,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,17740,Nani,nani,M,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379620,3,21,West_Ham_United,Away,44823,Junior Stanislas,junior-stanislas,M,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379620,3,21,West_Ham_United,Away,51948,Pablo Barrera,pablo-barrera,M,True,0.0,0.0,29.0,0.0,,0.0
2010-11,1379620,3,21,West_Ham_United,Away,1422214,Kieron Dyer,kieron-dyer,M,False,0.0,0.0,75.0,0.0,,0.0
2010-11,1379621,3,43,Manchester_City,Away,3,Patrick Vieira,patrick-vieira,M,True,,,,,,
2010-11,1379621,3,43,Manchester_City,Away,544,Gareth Barry,gareth-barry,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379621,3,56,Sunderland,Home,664,Steed Malbranque,steed-malbranque,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379621,3,56,Sunderland,Home,764,Kieran Richardson,kieran-richardson,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379621,3,43,Manchester_City,Away,791,James Milner,james-milner,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379621,3,43,Manchester_City,Away,1879,Nigel de Jong,nigel-de-jong,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379621,3,43,Manchester_City,Away,11781,David Silva,david-silva,M,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379621,3,56,Sunderland,Home,13456,Cristian Riveros,cristian-riveros,M,True,,,,,,
2010-11,1379621,3,56,Sunderland,Home,14210,Lee Cattermole,lee-cattermole,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379621,3,43,Manchester_City,Away,14468,Yaya Touré,yaya-toure,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379621,3,56,Sunderland,Home,40686,Jack Colback,jack-colback,M,True,,,,,,
2010-11,1379621,3,56,Sunderland,Home,42694,Jordan Henderson,jordan-henderson,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,111,Wigan_Athletic,Away,642,Ben Watson,ben-watson,M,True,,,,,,
2010-11,1379622,3,6,Tottenham_Hotspur,Home,783,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2010-11,1379622,3,6,Tottenham_Hotspur,Home,9689,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,9692,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,11269,Niko Kranjčar,niko-kranjcar,M,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379622,3,111,Wigan_Athletic,Away,14209,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,30223,Wilson Palacios,wilson-palacios,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,111,Wigan_Athletic,Away,35528,Jordi Gómez,jordi-gomez,M,True,0.0,0.0,22.0,0.0,,0.0
2010-11,1379622,3,111,Wigan_Athletic,Away,38582,Hendry Thomas,hendry-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,111,Wigan_Athletic,Away,39282,James McArthur,james-mcarthur,M,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379622,3,111,Wigan_Athletic,Away,39283,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,111,Wigan_Athletic,Away,53783,Callum McManaman,callum-mcmanaman,M,True,,,,,,
2010-11,1379623,3,4,Newcastle_United,Away,757,Alan Smith,alan-smith,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379623,3,39,Wolverhampton_Wanderers,Home,773,David Jones,david-jones,M,False,0.0,0.0,72.0,0.0,,0.0
2010-11,1379623,3,4,Newcastle_United,Away,1095,Joey Barton,joey-barton,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379623,3,4,Newcastle_United,Away,1227,Kevin Nolan,kevin-nolan,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379623,3,4,Newcastle_United,Away,9773,Ryan Taylor,ryan-taylor,M,True,,,,,,
2010-11,1379623,3,39,Wolverhampton_Wanderers,Home,10570,Karl Henry,karl-henry,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379623,3,4,Newcastle_United,Away,12803,Jonás Gutiérrez,jonas-gutierrez,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379623,3,39,Wolverhampton_Wanderers,Home,15407,Michael Mancienne,michael-mancienne,M,True,,,,,,
2010-11,1379623,3,39,Wolverhampton_Wanderers,Home,20095,Matt Jarvis,matt-jarvis,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379623,3,39,Wolverhampton_Wanderers,Home,20140,David Edwards,david-edwards,M,True,,,,,,
2010-11,1379623,3,39,Wolverhampton_Wanderers,Home,45989,Adlène Guédioura,adlene-guedioura,M,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1379792,4,3,Arsenal,Home,108,Tomáš Rosický,tomas-rosicky,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,3,Arsenal,Home,518,Cesc Fàbregas,cesc-fabregas,M,False,3.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,3,Arsenal,Home,1006,Abou Diaby,abou-diaby,M,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1379792,4,3,Arsenal,Home,3544,Samir Nasri,samir-nasri,M,True,,,,,,
2010-11,1379792,4,30,Bolton_Wanderers,Away,10673,Mark Davies,mark-davies,M,True,,,,,,
2010-11,1379792,4,3,Arsenal,Home,10906,Andrey Arshavin,andrey-arshavin,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,3,Arsenal,Home,12987,Alex Song,alex-song,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,14051,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,3,Arsenal,Home,18883,Denilson,denilson,M,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1379792,4,3,Arsenal,Home,38094,Jack Wilshere,jack-wilshere,M,False,0.0,0.0,59.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,38534,Stuart Holden,stuart-holden,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,38639,Chung-yong Lee,chung-yong-lee,M,False,1.0,0.0,81.0,0.0,,0.0
2010-11,1379793,4,14,Liverpool,Away,251,Christian Poulsen,christian-poulsen,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379793,4,41,Birmingham_City,Home,524,Sebastian Larsson,sebastian-larsson,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379793,4,14,Liverpool,Away,701,Steven Gerrard,steven-gerrard,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379793,4,41,Birmingham_City,Home,798,Lee Bowyer,lee-bowyer,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379793,4,14,Liverpool,Away,6252,Raúl Meireles,raul-meireles,M,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1379793,4,41,Birmingham_City,Home,9316,Barry Ferguson,barry-ferguson,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379793,4,41,Birmingham_City,Home,14235,Craig Gardner,craig-gardner,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379793,4,14,Liverpool,Away,27234,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,76.0,0.0,,0.0
2010-11,1379793,4,41,Birmingham_City,Home,40995,Michel,michel,M,True,,,,,,
2010-11,1379793,4,41,Birmingham_City,Home,42023,Keith Fahey,keith-fahey,M,True,,,,,,
2010-11,1379793,4,14,Liverpool,Away,99524,Dani Pacheco,dani-pacheco,M,True,,,,,,
2010-11,1379794,4,11,Everton,Home,746,Phil Neville,phil-neville,M,True,,,,,,
2010-11,1379794,4,1,Manchester_United,Away,754,Ryan Giggs,ryan-giggs,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379794,4,1,Manchester_United,Away,761,Paul Scholes,paul-scholes,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379794,4,1,Manchester_United,Away,765,Darren Fletcher,darren-fletcher,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379794,4,11,Everton,Home,1152,Mikel Arteta,mikel-arteta,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379794,4,11,Everton,Home,1161,Leon Osman,leon-osman,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379794,4,11,Everton,Home,1924,Steven Pienaar,steven-pienaar,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379794,4,1,Manchester_United,Away,2496,Ji-Sung Park,ji-sung-park,M,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379794,4,11,Everton,Home,10932,Diniyar Bilyaletdinov,diniyar-bilyaletdinov,M,True,,,,,,
2010-11,1379794,4,1,Manchester_United,Away,17740,Nani,nani,M,False,2.0,0.0,90.0,0.0,,0.0
2010-11,1379794,4,1,Manchester_United,Away,21073,Darron Gibson,darron-gibson,M,True,,,,,,
2010-11,1379795,4,39,Wolverhampton_Wanderers,Away,773,David Jones,david-jones,M,True,0.0,0.0,29.0,0.0,,0.0
2010-11,1379795,4,54,Fulham,Home,1020,Jonathan Greening,jonathan-greening,M,True,,,,,,
2010-11,1379795,4,54,Fulham,Home,1027,Zoltán Gera,zoltan-gera,M,True,0.0,0.0,60.0,0.0,,0.0
2010-11,1379795,4,54,Fulham,Home,1298,Danny Murphy,daniel-benjamin-murphy,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379795,4,54,Fulham,Home,9865,Mousa Dembélé,mousa-dembele,M,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1379795,4,39,Wolverhampton_Wanderers,Away,10570,Karl Henry,karl-henry,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379795,4,54,Fulham,Home,12743,Clint Dempsey,clint-dempsey,M,False,0.0,0.0,83.0,0.0,,0.0
2010-11,1379795,4,54,Fulham,Home,14112,Dickson Etuhu,dickson-etuhu,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379795,4,39,Wolverhampton_Wanderers,Away,15407,Michael Mancienne,michael-mancienne,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379795,4,54,Fulham,Home,18514,Bjorn Helge Riise,bjorn-helge-riise,M,True,,,,,,
2010-11,1379795,4,39,Wolverhampton_Wanderers,Away,20095,Matt Jarvis,matt-jarvis,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379795,4,39,Wolverhampton_Wanderers,Away,45989,Adlène Guédioura,adlene-guedioura,M,True,0.0,0.0,6.0,0.0,,0.0
2010-11,1379796,4,43,Manchester_City,Home,3,Patrick Vieira,patrick-vieira,M,False,0.0,1.0,66.0,0.0,,0.0
2010-11,1379796,4,43,Manchester_City,Home,544,Gareth Barry,gareth-barry,M,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379796,4,5,Blackburn_Rovers,Away,573,David Dunn,david-dunn,M,True,,,,,,
2010-11,1379796,4,5,Blackburn_Rovers,Away,601,Brett Emerton,brett-emerton,M,True,,,,,,
2010-11,1379796,4,5,Blackburn_Rovers,Away,605,Morten Gamst Pedersen,morten-gamst-pedersen,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379796,4,43,Manchester_City,Home,791,James Milner,james-milner,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379796,4,5,Blackburn_Rovers,Away,2988,Vincenzo Grella,vincenzo-grella,M,False,0.0,0.0,58.0,0.0,,0.0
2010-11,1379796,4,43,Manchester_City,Home,11781,David Silva,david-silva,M,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379796,4,43,Manchester_City,Home,14468,Yaya Touré,yaya-toure,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379796,4,5,Blackburn_Rovers,Away,51652,Steven​ N'Zonzi,steven-n-zonzi,M,True,0.0,0.0,32.0,0.0,,0.0
2010-11,1379797,4,4,Newcastle_United,Home,757,Alan Smith,alan-smith,M,False,0.0,0.0,62.0,0.0,,0.0
2010-11,1379797,4,4,Newcastle_United,Home,1095,Joey Barton,joey-barton,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379797,4,4,Newcastle_United,Home,1227,Kevin Nolan,kevin-nolan,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379797,4,4,Newcastle_United,Home,3305,Hatem Ben Arfa,hatem-ben-arfa,M,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,9360,Charlie Adam,charlie-adam,M,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379797,4,4,Newcastle_United,Home,9773,Ryan Taylor,ryan-taylor,M,True,,,,,,
2010-11,1379797,4,92,Blackpool,Away,9968,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379797,4,4,Newcastle_United,Home,10438,Cheik Tiote,cheik-tiote,M,True,,,,,,
2010-11,1379797,4,4,Newcastle_United,Home,12803,Jonás Gutiérrez,jonas-gutierrez,M,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,19501,Keith Southern,keith-southern,M,True,0.0,0.0,6.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,24753,David Carney,david-carney,M,True,0.0,0.0,5.0,0.0,,0.0
2010-11,1379798,4,110,Stoke_City,Home,572,Jermaine Pennant,jermaine-pennant,M,True,0.0,0.0,25.0,0.0,,0.0
2010-11,1379798,4,7,Aston_Villa,Away,727,Stephen Warnock,stephen-warnock,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379798,4,7,Aston_Villa,Away,816,Stewart Downing,stewart-downing,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379798,4,110,Stoke_City,Home,900,Rory Delap,rory-delap,M,False,0.0,0.0,87.0,0.0,,0.0
2010-11,1379798,4,7,Aston_Villa,Away,9041,Stiliyan Petrov,stiliyan-petrov,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379798,4,110,Stoke_City,Home,9104,Marc Wilson,marc-wilson,M,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1379798,4,7,Aston_Villa,Away,9682,Stephen Ireland,stephen-ireland,M,True,,,,,,
2010-11,1379798,4,110,Stoke_City,Home,9710,Dean Whitehead,dean-whitehead,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379798,4,110,Stoke_City,Home,9736,Matthew Etherington,matthew-etherington,M,False,2.0,0.0,90.0,0.0,,0.0
2010-11,1379798,4,7,Aston_Villa,Away,9740,Nigel Reo-Coker,nigel-reo-coker,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379798,4,110,Stoke_City,Home,10535,Glenn Whelan,glenn-whelan,M,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379798,4,110,Stoke_City,Home,30402,Abdoulaye Faye,abdoulaye-faye,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379798,4,7,Aston_Villa,Away,47737,Marc Albrighton,marc-albrighton,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379798,4,7,Aston_Villa,Away,101393,Jonathan Hogg,jonathan-hogg,M,True,,,,,,
2010-11,1379799,4,35,West_Bromwich_Albion,Home,609,Steven Reid,steven-reid,M,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,783,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2010-11,1379799,4,35,West_Bromwich_Albion,Home,1311,Jerome Thomas,jerome-thomas,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,1951,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,35,West_Bromwich_Albion,Home,6283,Somen Alfred Tchoyi,somen-alfred-tchoyi,M,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,9689,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
